scenario,phi,num_obs,tau_run
Nc=Np,0.29998779296875,4915,1.0992426730792089
Nc=Np,0.29998779296875,4915,1.0090742635441294
Nc=Np,0.29998779296875,4915,0.9487893654307612
Nc=Np,0.29998779296875,4915,0.9753015473321088
Nc=Np,0.29998779296875,4915,1.0131334888419137
Nc=Np,0.29998779296875,4915,1.0205735428721614
Nc=Np,0.29998779296875,4915,1.0143545725392416
Nc=Np,0.29998779296875,4915,0.9621866788535616
Nc=Np,0.29998779296875,4915,0.9472079132363742
Nc=Np,0.29998779296875,4915,0.9896694074892538
Nc=Np,0.29998779296875,4915,1.0337112773209445
Nc=Np,0.29998779296875,4915,0.9860979783052236
Nc=Np,0.29998779296875,4915,0.969510703274104
Nc=Np,0.29998779296875,4915,0.977025178055574
Nc=Np,0.29998779296875,4915,0.9719964440043926
Nc=Np,0.29998779296875,4915,1.0304434372405753
Nc=Np,0.29998779296875,4915,0.99017169471246
Nc=Np,0.29998779296875,4915,1.0427911796682443
Nc=Np,0.29998779296875,4915,0.9411306892419592
Nc=Np,0.29998779296875,4915,0.9763260632121212
Nc=Np,0.29998779296875,4915,0.994705794626767
Nc=Np,0.29998779296875,4915,0.983287893563468
Nc=Np,0.29998779296875,4915,0.9950654142684237
Nc=Np,0.29998779296875,4915,1.023884099223791
Nc=Np,0.39996337890625,6553,1.2144961201115998
Nc=Np,0.39996337890625,6553,1.3690826513436485
Nc=Np,0.39996337890625,6553,1.2829473781292848
Nc=Np,0.39996337890625,6553,1.3338538489030198
Nc=Np,0.39996337890625,6553,1.176920689062822
Nc=Np,0.39996337890625,6553,1.2741207398810246
Nc=Np,0.39996337890625,6553,1.167814652810443
Nc=Np,0.39996337890625,6553,1.133252553201675
Nc=Np,0.39996337890625,6553,1.2715174879648146
Nc=Np,0.39996337890625,6553,1.209120025879707
Nc=Np,0.39996337890625,6553,1.2096692154771895
Nc=Np,0.39996337890625,6553,1.2932013660788864
Nc=Np,0.39996337890625,6553,1.1534861233376443
Nc=Np,0.39996337890625,6553,1.212255044053063
