scenario,phi,num_obs,beta_run
Nc=Np,0.5,8192,0.6166572955974245
Nc=Np,0.5,8192,0.641196675867111
Nc=Np,0.5,8192,0.6007611083229542
Nc=Np,0.5,8192,0.6166644010016984
Nc=Np,0.5,8192,0.6102812261427966
Nc=Np,0.5,8192,0.581757173609356
Nc=Np,0.5,8192,0.6382905269614425
Nc=Np,0.5,8192,0.6441847317560806
Nc=Np,0.5,8192,0.5848455748449464
Nc=Np,0.5,8192,0.6556249342089807
Nc=Np,0.5,8192,0.6583695719686881
Nc=Np,0.5,8192,0.6296424856937791
Nc=Np,0.5,8192,0.6194042927279796
Nc=Np,0.5,8192,0.6149660560842932
Nc=Np,0.5,8192,0.5607285387653946
Nc=Np,0.5,8192,0.6549080238424726
Nc=Np,0.5,8192,0.6809940530146203
Nc=Np,0.5,8192,0.6331322087340404
Nc=Np,0.5,8192,0.6155839193223446
Nc=Np,0.5,8192,0.6450044767723685
Nc=Np,0.5,8192,0.6307261271054447
Nc=Np,0.5,8192,0.6383884323721383
Nc=Np,0.5,8192,0.6694321817270857
Nc=Np,0.5,8192,0.6042776090363415
Nc=Np,0.5,8192,0.6151934712239969
Nc=Np,0.5,8192,0.6359769715172126
Nc=Np,0.5,8192,0.6159702009496307
Nc=Np,0.5,8192,0.6290847009959366
Nc=Np,0.5,8192,0.6073091887217539
Nc=Np,0.5,8192,0.6488754783066191
Nc=Np,0.5,8192,0.667418081151717
Nc=Np,0.5,8192,0.6694489480112082
Nc=Np,0.5,8192,0.6562498431840802
Nc=Np,0.5,8192,0.645739775234278
Nc=Np,0.5,8192,0.651656424406484
Nc=Np,0.5,8192,0.6429569476292792
Nc=Np,0.5,8192,0.5977568471096782
Nc=Np,0.5,8192,0.6439640790959991
Nc=Np,0.5,8192,0.647253802979009
Nc=Np,0.5,8192,0.6716002524757153
Nc=Np,0.5,8192,0.6081049752237575
Nc=Np,0.5,8192,0.6278725567667721
Nc=Np,0.5,8192,0.6222449876457486
Nc=Np,0.5,8192,0.6042143409701868
Nc=Np,0.5,8192,0.6396726271110935
Nc=Np,0.5,8192,0.6216582551396947
Nc=Np,0.5,8192,0.6082879060991122
Nc=Np,0.5,8192,0.6110622761484704
Nc=Np,0.5,8192,0.6375046933925557
Nc=Np,0.5,8192,0.6252183778545521
Nc=Np,0.5,8192,0.6123652824572584
Nc=Np,0.5999755859375,9830,0.6245606845489631
Nc=Np,0.5999755859375,9830,0.6062984872176286
Nc=Np,0.5999755859375,9830,0.6162238897090383
Nc=Np,0.5999755859375,9830,0.6397192143610791
Nc=Np,0.5999755859375,9830,0.5804980462384659
Nc=Np,0.5999755859375,9830,0.6114826981700568
Nc=Np,0.5999755859375,9830,0.6754664214127806
Nc=Np,0.5999755859375,9830,0.6038777365405392
Nc=Np,0.5999755859375,9830,0.6469418882445713
Nc=Np,0.5999755859375,9830,0.628988873966766
Nc=Np,0.5999755859375,9830,0.5980185944117029
Nc=Np,0.5999755859375,9830,0.6361539271971236
Nc=Np,0.5999755859375,9830,0.6057046826920398
Nc=Np,0.5999755859375,9830,0.6273967476173569
Nc=Np,0.5999755859375,9830,0.6211602608901847
Nc=Np,0.5999755859375,9830,0.5748604812459732
Nc=Np,0.5999755859375,9830,0.6236366146940435
Nc=Np,0.5999755859375,9830,0.6102477430472619
Nc=Np,0.5999755859375,9830,0.6279795724994338
Nc=Np,0.5999755859375,9830,0.6333070062137741
Nc=Np,0.5999755859375,9830,0.6820972157574507
Nc=Np,0.5999755859375,9830,0.5968427170657624
Nc=Np,0.5999755859375,9830,0.648589969377964
Nc=Np,0.5999755859375,9830,0.5898947666216392
Nc=Np,0.5999755859375,9830,0.6114441299678216
Nc=Np,0.5999755859375,9830,0.6161511209843638
Nc=Np,0.5999755859375,9830,0.5912772669308074
Nc=Np,0.5999755859375,9830,0.5931890202164957
Nc=Np,0.5999755859375,9830,0.590204131740312
Nc=Np,0.5999755859375,9830,0.6337165734744863
Nc=Np,0.5999755859375,9830,0.6267529369518539
Nc=Np,0.5999755859375,9830,0.6225361981532426
Nc=Np,0.5999755859375,9830,0.6258586830284038
Nc=Np,0.5999755859375,9830,0.6241592498783122
Nc=Np,0.5999755859375,9830,0.6562879307678787
Nc=Np,0.5999755859375,9830,0.6009466201377104
Nc=Np,0.5999755859375,9830,0.6364262185050349
Nc=Np,0.5999755859375,9830,0.5866673952979982
Nc=Np,0.5999755859375,9830,0.5986265924485551
Nc=Np,0.5999755859375,9830,0.6453216508158812
Nc=Np,0.5999755859375,9830,0.5920382945095443
Nc=Np,0.5999755859375,9830,0.6084591402088657
Nc=Np,0.5999755859375,9830,0.6201205829515521
Nc=Np,0.5999755859375,9830,0.6104964368837402
Nc=Np,0.5999755859375,9830,0.639072076766979
Nc=Np,0.5999755859375,9830,0.6082380826619105
Nc=Np,0.5999755859375,9830,0.6179686646130595
Nc=Np,0.5999755859375,9830,0.6221780737757289
Nc=Np,0.5999755859375,9830,0.6373933826195974
Nc=Np,0.5999755859375,9830,0.6348004567852485
Nc=Np,0.5999755859375,9830,0.6414807812756814
Nc=Np,0.5999755859375,9830,0.5798198637981846
Nc=Np,0.5999755859375,9830,0.6248711403279551
Nc=Np,0.5999755859375,9830,0.6317884707686922
Nc=Np,0.5999755859375,9830,0.6329481017454677
Nc=Np,0.5999755859375,9830,0.668242020008885
Nc=Np,0.5999755859375,9830,0.6189719746369109
Nc=Np,0.5999755859375,9830,0.6802329928348535
Nc=Np,0.5999755859375,9830,0.6522302221939832
Nc=Np,0.5999755859375,9830,0.5929351486916725
Nc=Np,0.5999755859375,9830,0.5886221956632915
Nc=Np,0.5999755859375,9830,0.6173569656990376
Nc=Np,0.5999755859375,9830,0.6101178996047744
Nc=Np,0.5999755859375,9830,0.6208936837703567
Nc=Np,0.5999755859375,9830,0.5675476204076894
Nc=Np,0.5999755859375,9830,0.6287127065566384
Nc=Np,0.5999755859375,9830,0.6195219331640468
Nc=Np,0.5999755859375,9830,0.6211985974363814
Nc=Np,0.5999755859375,9830,0.6058606441400042
Nc=Np,0.5999755859375,9830,0.5789360420232412
Nc=Np,0.5999755859375,9830,0.6341214347807466
Nc=Np,0.5999755859375,9830,0.6113473662416692
Nc=Np,0.5999755859375,9830,0.6459562229628408
Nc=Np,0.5999755859375,9830,0.6049164343402685
Nc=Np,0.5999755859375,9830,0.6438121669368723
Nc=Np,0.5999755859375,9830,0.5728534900774634
Nc=Np,0.5999755859375,9830,0.663271291955095
Nc=Np,0.5999755859375,9830,0.6206558067438047
Nc=Np,0.5999755859375,9830,0.6271947664127973
Nc=Np,0.5999755859375,9830,0.6464880175455835
Nc=Np,0.5999755859375,9830,0.6294781981413603
Nc=Np,0.5999755859375,9830,0.6404803527660917
Nc=Np,0.5999755859375,9830,0.6215978591025679
Nc=Np,0.5999755859375,9830,0.6532491964795869
Nc=Np,0.5999755859375,9830,0.6523460653842957
Nc=Np,0.5999755859375,9830,0.6164259788060649
Nc=Np,0.5999755859375,9830,0.6439278281234524
Nc=Np,0.5999755859375,9830,0.5828328826985525
Nc=Np,0.5999755859375,9830,0.6058719665824022
Nc=Np,0.5999755859375,9830,0.6847417283864892
Nc=Np,0.5999755859375,9830,0.6303969212452933
Nc=Np,0.5999755859375,9830,0.6541321149916595
Nc=Np,0.5999755859375,9830,0.5804574655625708
Nc=Np,0.5999755859375,9830,0.6173938899309642
Nc=Np,0.5999755859375,9830,0.6352022313334535
Nc=Np,0.5999755859375,9830,0.6429993852080438
Nc=Np,0.5999755859375,9830,0.6537149716110544
Nc=Np,0.5999755859375,9830,0.6311720734328261
Nc=Np,0.5999755859375,9830,0.633905265331228
Nc=Np,0.5999755859375,9830,0.6695294730226772
Nc=Np,0.699951171875,11468,0.5729003762785417
Nc=Np,0.699951171875,11468,0.6203673051605586
Nc=Np,0.699951171875,11468,0.5975396473072976
Nc=Np,0.699951171875,11468,0.6097924642844788
Nc=Np,0.699951171875,11468,0.6283261951748839
Nc=Np,0.699951171875,11468,0.6139403465979583
Nc=Np,0.699951171875,11468,0.6501799431354697
Nc=Np,0.699951171875,11468,0.71852714201975
Nc=Np,0.699951171875,11468,0.6971362739916109
Nc=Np,0.699951171875,11468,0.6388198679503474
Nc=Np,0.699951171875,11468,0.5899255877884899
Nc=Np,0.699951171875,11468,0.6037821247285324
Nc=Np,0.699951171875,11468,0.6037930416666423
Nc=Np,0.699951171875,11468,0.5826391690993877
Nc=Np,0.699951171875,11468,0.5777643754521755
Nc=Np,0.699951171875,11468,0.6131563087390454
Nc=Np,0.699951171875,11468,0.5723834924873462
Nc=Np,0.699951171875,11468,0.7622891281315608
Nc=Np,0.699951171875,11468,0.5753181983439996
Nc=Np,0.699951171875,11468,0.6805667002769918
Nc=Np,0.699951171875,11468,0.6360933494801505
Nc=Np,0.699951171875,11468,0.6655066950411871
Nc=Np,0.699951171875,11468,0.6572708792503923
Nc=Np,0.699951171875,11468,0.6365859745573905
Nc=Np,0.699951171875,11468,0.606518403309795
Nc=Np,0.699951171875,11468,0.5884772555417946
Nc=Np,0.699951171875,11468,0.6659252178919713
Nc=Np,0.699951171875,11468,0.6197984968309171
Nc=Np,0.699951171875,11468,0.5686339987150585
Nc=Np,0.699951171875,11468,0.6185521207047505
Nc=Np,0.699951171875,11468,0.6475007882133882
Nc=Np,0.699951171875,11468,0.6506955367391115
Nc=Np,0.699951171875,11468,0.6282806726061678
Nc=Np,0.699951171875,11468,0.6024066680347636
Nc=Np,0.699951171875,11468,0.6208660966327706
Nc=Np,0.699951171875,11468,0.5897071839114657
Nc=Np,0.699951171875,11468,0.6098032137934752
Nc=Np,0.699951171875,11468,0.5794311139027983
Nc=Np,0.699951171875,11468,0.6313511670405593
Nc=Np,0.699951171875,11468,0.6072544228511234
Nc=Np,0.699951171875,11468,0.602739958164789
Nc=Np,0.699951171875,11468,0.633587588236569
Nc=Np,0.699951171875,11468,0.5997571029138419
Nc=Np,0.699951171875,11468,0.6401266405945155
Nc=Np,0.699951171875,11468,0.6392665282997744
Nc=Np,0.699951171875,11468,0.5913337588570907
Nc=Np,0.699951171875,11468,0.5948187600976453
Nc=Np,0.699951171875,11468,0.6310315579204497
Nc=Np,0.699951171875,11468,0.6243708605201376
Nc=Np,0.699951171875,11468,0.6805973899745067
Nc=Np,0.699951171875,11468,0.6153910985225094
Nc=Np,0.699951171875,11468,0.6059822381789592
Nc=Np,0.699951171875,11468,0.6783607014158163
Nc=Np,0.699951171875,11468,0.6196623462448522
Nc=Np,0.699951171875,11468,0.6184464356990257
Nc=Np,0.699951171875,11468,0.5986501823552757
Nc=Np,0.699951171875,11468,0.5944203379057922
Nc=Np,0.699951171875,11468,0.5779002317466604
Nc=Np,0.699951171875,11468,0.6231185081510358
Nc=Np,0.699951171875,11468,0.6777901447986312
Nc=Np,0.699951171875,11468,0.5338276615995775
Nc=Np,0.699951171875,11468,0.5493313963711599
Nc=Np,0.699951171875,11468,0.6819989889251006
Nc=Np,0.699951171875,11468,0.6313748260848095
Nc=Np,0.699951171875,11468,0.679543122722384
Nc=Np,0.699951171875,11468,0.7142288374747184
Nc=Np,0.699951171875,11468,0.6762807788502552
Nc=Np,0.699951171875,11468,0.6690381644347434
Nc=Np,0.699951171875,11468,0.6550155238148143
Nc=Np,0.699951171875,11468,0.6556678126245166
Nc=Np,0.699951171875,11468,0.7251278525037336
Nc=Np,0.699951171875,11468,0.5205794872413836
Nc=Np,0.699951171875,11468,0.6625331551754704
Nc=Np,0.699951171875,11468,0.6302337306235286
Nc=Np,0.699951171875,11468,0.536712515181504
Nc=Np,0.699951171875,11468,0.6202175161163412
Nc=Np,0.699951171875,11468,0.5413742682976366
Nc=Np,0.699951171875,11468,0.5344964189581461
Nc=Np,0.699951171875,11468,0.6532231963905676
Nc=Np,0.699951171875,11468,0.6900141137181715
Nc=Np,0.699951171875,11468,0.6207664433054709
Nc=Np,0.699951171875,11468,0.6658407310855523
Nc=Np,0.699951171875,11468,0.6526204612712085
Nc=Np,0.699951171875,11468,0.5575704269861533
Nc=Np,0.699951171875,11468,0.6633645846282897
Nc=Np,0.699951171875,11468,0.6591304377715044
Nc=Np,0.699951171875,11468,0.6486903526423305
Nc=Np,0.699951171875,11468,0.574432424149711
Nc=Np,0.699951171875,11468,0.6709259307868709
Nc=Np,0.699951171875,11468,0.6157696534909799
Nc=Np,0.699951171875,11468,0.5804025646383631
Nc=Np,0.699951171875,11468,0.5841790551034953
Nc=Np,0.699951171875,11468,0.6611985517141992
Nc=Np,0.699951171875,11468,0.6594758594469634
Nc=Np,0.699951171875,11468,0.6102241023816742
Nc=Np,0.699951171875,11468,0.5689617371647122
Nc=Np,0.699951171875,11468,0.647977695176979
Nc=Np,0.699951171875,11468,0.6038291223381829
Nc=Np,0.699951171875,11468,0.5981248353663408
Nc=Np,0.699951171875,11468,0.6676760826112484
Nc=Np,0.79998779296875,13107,0.6004284074264367
Nc=Np,0.79998779296875,13107,0.5727049967986905
Nc=Np,0.79998779296875,13107,0.6581545474547779
Nc=Np,0.79998779296875,13107,0.7227858535250197
Nc=Np,0.79998779296875,13107,0.669696878672011
Nc=Np,0.79998779296875,13107,0.6362761631799576
Nc=Np,0.79998779296875,13107,0.6237151524603887
Nc=Np,0.79998779296875,13107,0.5856322369308903
Nc=Np,0.79998779296875,13107,0.6361762882553571
Nc=Np,0.79998779296875,13107,0.56168726055255
Nc=Np,0.79998779296875,13107,0.6234885503526365
Nc=Np,0.79998779296875,13107,0.7292514280331309
Nc=Np,0.79998779296875,13107,0.5907441707374504
Nc=Np,0.79998779296875,13107,0.6261341271869862
Nc=Np,0.79998779296875,13107,0.5996182458960472
Nc=Np,0.79998779296875,13107,0.6550064407285046
Nc=Np,0.79998779296875,13107,0.5627172822345196
Nc=Np,0.79998779296875,13107,0.5878648028527491
Nc=Np,0.79998779296875,13107,0.7304765191250989
Nc=Np,0.79998779296875,13107,0.5136974853551356
Nc=Np,0.79998779296875,13107,0.6733392479157574
Nc=Np,0.79998779296875,13107,0.6242259159653549
Nc=Np,0.79998779296875,13107,0.6271204699815406
Nc=Np,0.79998779296875,13107,0.7161693566223465
Nc=Np,0.79998779296875,13107,0.7405443104080555
Nc=Np,0.79998779296875,13107,0.668206330444915
Nc=Np,0.79998779296875,13107,0.5908435068484496
Nc=Np,0.79998779296875,13107,0.6433585428332039
Nc=Np,0.79998779296875,13107,0.6232691193769105
Nc=Np,0.79998779296875,13107,0.7216832469486222
Nc=Np,0.79998779296875,13107,0.5722462592242583
Nc=Np,0.79998779296875,13107,0.5340180311575975
Nc=Np,0.79998779296875,13107,0.5823380851841986
Nc=Np,0.79998779296875,13107,0.6387853731698843
Nc=Np,0.79998779296875,13107,0.5798526543742473
Nc=Np,0.79998779296875,13107,0.5508155806858603
Nc=Np,0.79998779296875,13107,0.5719346308607894
Nc=Np,0.79998779296875,13107,0.607462108586773
Nc=Np,0.79998779296875,13107,0.5881692514751667
Nc=Np,0.79998779296875,13107,0.6546673723040184
Nc=Np,0.79998779296875,13107,0.6581009062894536
Nc=Np,0.79998779296875,13107,0.6625752080360511
Nc=Np,0.79998779296875,13107,0.6496588006627214
Nc=Np,0.79998779296875,13107,0.5940743971885979
Nc=Np,0.79998779296875,13107,0.6180168464609211
Nc=Np,0.79998779296875,13107,0.5968657516421931
Nc=Np,0.79998779296875,13107,0.7667449684790271
Nc=Np,0.79998779296875,13107,0.6793639891301925
Nc=Np,0.79998779296875,13107,0.6339198615730948
Nc=Np,0.79998779296875,13107,0.5330500080713181
Nc=Np,0.79998779296875,13107,0.6801400634538601
Nc=Np,0.79998779296875,13107,0.711332095568752
Nc=Np,0.79998779296875,13107,0.6194658867430102
Nc=Np,0.79998779296875,13107,0.6783508063850018
Nc=Np,0.79998779296875,13107,0.6698131446047403
Nc=Np,0.79998779296875,13107,0.7419318158710392
Nc=Np,0.79998779296875,13107,0.7531302752377559
Nc=Np,0.79998779296875,13107,0.6175937539756076
Nc=Np,0.79998779296875,13107,0.701050224358565
Nc=Np,0.79998779296875,13107,0.6147576326884729
Nc=Np,0.79998779296875,13107,0.6400793982073854
Nc=Np,0.79998779296875,13107,0.5830887426299259
Nc=Np,0.79998779296875,13107,0.6811424440878062
Nc=Np,0.79998779296875,13107,0.64523929753119
Nc=Np,0.79998779296875,13107,0.6089558053618859
Nc=Np,0.79998779296875,13107,0.5811027348988873
Nc=Np,0.79998779296875,13107,0.8041042242469324
Nc=Np,0.79998779296875,13107,0.5627346457333569
Nc=Np,0.79998779296875,13107,0.5753828711481828
Nc=Np,0.79998779296875,13107,0.6425568696864373
Nc=Np,0.79998779296875,13107,0.719468824220524
Nc=Np,0.79998779296875,13107,0.7114591049200093
Nc=Np,0.79998779296875,13107,0.5750495607687297
Nc=Np,0.79998779296875,13107,0.6322290588151137
Nc=Np,0.79998779296875,13107,0.6412477579630514
Nc=Np,0.79998779296875,13107,0.6981282087782212
Nc=Np,0.79998779296875,13107,0.6680413692212664
Nc=Np,0.79998779296875,13107,0.8041554545588258
Nc=Np,0.79998779296875,13107,0.7464666456204753
Nc=Np,0.79998779296875,13107,0.5070095048910184
Nc=Np,0.79998779296875,13107,0.6678012949158267
Nc=Np,0.79998779296875,13107,0.5491379231061312
Nc=Np,0.79998779296875,13107,0.6688204244882978
Nc=Np,0.79998779296875,13107,0.6461548144815773
Nc=Np,0.79998779296875,13107,0.6779871958893405
Nc=Np,0.79998779296875,13107,0.6328067799308771
Nc=Np,0.79998779296875,13107,0.604572907082772
Nc=Np,0.79998779296875,13107,0.5785884550557611
Nc=Np,0.79998779296875,13107,0.5960791822913771
Nc=Np,0.79998779296875,13107,0.6483000944637419
Nc=Np,0.79998779296875,13107,0.6057556430979458
Nc=Np,0.79998779296875,13107,0.5891337975519515
Nc=Np,0.79998779296875,13107,0.5721461817455222
Nc=Np,0.79998779296875,13107,0.5681013124205534
Nc=Np,0.79998779296875,13107,0.5789067473951877
Nc=Np,0.79998779296875,13107,0.6447634234623052
Nc=Np,0.79998779296875,13107,0.6057367668156687
Nc=Np,0.79998779296875,13107,0.6699727212385359
Nc=Np,0.79998779296875,13107,0.6066001098627503
Nc=Np,0.79998779296875,13107,0.6572802209520409
Nc=Np,0.89996337890625,14745,0.718260477244056
Nc=Np,0.89996337890625,14745,0.4716778191600612
Nc=Np,0.89996337890625,14745,0.9169535325895308
Nc=Np,0.89996337890625,14745,0.5446091128735462
Nc=Np,0.89996337890625,14745,0.7075903897778918
Nc=Np,0.89996337890625,14745,0.6364270419456084
Nc=Np,0.89996337890625,14745,0.6990665617917585
Nc=Np,0.89996337890625,14745,0.6914841096284826
Nc=Np,0.89996337890625,14745,0.6358924183542537
Nc=Np,0.89996337890625,14745,0.7130470190201638
Nc=Np,0.89996337890625,14745,3.575508658660491
Nc=Np,0.89996337890625,14745,0.6569345350916279
Nc=Np,0.89996337890625,14745,0.8913999904847405
Nc=Np,0.89996337890625,14745,0.6938313695134701
Nc=Np,0.89996337890625,14745,0.6465861312943203
Nc=Np,0.89996337890625,14745,0.5106581480411052
Nc=Np,0.89996337890625,14745,0.6405039032621218
Nc=Np,0.89996337890625,14745,0.9920223501781108
Nc=Np,0.89996337890625,14745,0.7030705809408497
Nc=Np,0.89996337890625,14745,0.747808003771589
Nc=Np,0.89996337890625,14745,0.6282973049586268
Nc=Np,0.89996337890625,14745,0.6225871053216346
Nc=Np,0.89996337890625,14745,0.726579503057176
Nc=Np,0.89996337890625,14745,0.7471887403163261
Nc=Np,0.89996337890625,14745,3.411015923574075
Nc=Np,0.89996337890625,14745,0.7397128445205691
Nc=Np,0.89996337890625,14745,0.4611107522359311
Nc=Np,0.89996337890625,14745,0.4509004380624722
Nc=Np,0.89996337890625,14745,0.8518119996382403
Nc=Np,0.89996337890625,14745,0.566739548577794
Nc=Np,0.89996337890625,14745,2.9025460916982047
Nc=Np,0.89996337890625,14745,0.7372373917537233
Nc=Np,0.89996337890625,14745,0.429358647256545
Nc=Np,0.89996337890625,14745,0.633180473024196
Nc=Np,0.89996337890625,14745,0.529720214570031
Nc=Np,0.89996337890625,14745,1.1076720951425951
Nc=Np,0.89996337890625,14745,0.6409469593491108
Nc=Np,0.89996337890625,14745,0.6933262549068469
Nc=Np,0.89996337890625,14745,0.6054444356422244
Nc=Np,0.89996337890625,14745,0.6627748519850881
Nc=Np,0.89996337890625,14745,0.5977717672790305
Nc=Np,0.89996337890625,14745,0.5591608273322799
Nc=Np,0.89996337890625,14745,0.3400917772160118
Nc=Np,0.89996337890625,14745,0.6577823218292049
Nc=Np,0.89996337890625,14745,0.5174333816350154
Nc=Np,0.89996337890625,14745,0.6201119411838523
Nc=Np,0.89996337890625,14745,0.5176957989337166
Nc=Np,0.89996337890625,14745,0.5501151047844012
Nc=Np,0.89996337890625,14745,0.3589316005786018
Nc=Np,0.89996337890625,14745,0.7366703201287912
Nc=Np,0.89996337890625,14745,0.6234200534460259
Nc=Np,0.89996337890625,14745,0.7519328756781799
Nc=Np,0.89996337890625,14745,0.5940600258758121
Nc=Np,0.89996337890625,14745,0.5407162074422519
Nc=Np,0.89996337890625,14745,0.6656955743275441
Nc=Np,0.89996337890625,14745,0.6049625120268152
Nc=Np,0.89996337890625,14745,0.7284361702364794
Nc=Np,0.89996337890625,14745,0.5303018144645477
Nc=Np,0.89996337890625,14745,0.4070183001300874
Nc=Np,0.89996337890625,14745,0.569743606682028
Nc=Np,0.89996337890625,14745,0.6040071693082766
Nc=Np,0.89996337890625,14745,1.0533720646378928
Nc=Np,0.89996337890625,14745,1.456764001045784
Nc=Np,0.89996337890625,14745,0.595831452035565
Nc=Np,0.89996337890625,14745,1.0878508707084422
Nc=Np,0.89996337890625,14745,0.3882225971794545
Nc=Np,0.89996337890625,14745,0.623607624907289
Nc=Np,0.89996337890625,14745,0.5854758719559482
Nc=Np,0.89996337890625,14745,0.4673360946486027
Nc=Np,0.89996337890625,14745,0.7005977023485014
Nc=Np,0.89996337890625,14745,0.8589468308494899
Nc=Np,0.89996337890625,14745,0.3568025973119845
Nc=Np,0.89996337890625,14745,0.6574298423122129
Nc=Np,0.89996337890625,14745,0.594611683415683
Nc=Np,0.89996337890625,14745,1.0614599229159345
Nc=Np,0.89996337890625,14745,0.5253829537728857
Nc=Np,0.89996337890625,14745,0.5722460627749095
Nc=Np,0.89996337890625,14745,0.6129128050386725
Nc=Np,0.89996337890625,14745,0.5445801456524254
Nc=Np,0.89996337890625,14745,0.5122671297242115
Nc=Np,0.89996337890625,14745,0.5232012460081109
Nc=Np,0.89996337890625,14745,1.0839306741712642
Nc=Np,0.89996337890625,14745,0.4234307600567762
Nc=Np,0.89996337890625,14745,0.5360896523970095
Nc=Np,0.89996337890625,14745,0.4629816455035571
Nc=Np,0.89996337890625,14745,3.7731401661550055
Nc=Np,0.89996337890625,14745,0.6584123524048686
Nc=Np,0.89996337890625,14745,0.6718364876213215
Nc=Np,0.89996337890625,14745,0.6948458602381533
Nc=Np,0.89996337890625,14745,0.3677604782605566
Nc=Np,0.89996337890625,14745,0.8779207769912687
Nc=Np,0.89996337890625,14745,0.6395769474724211
Nc=Np,0.89996337890625,14745,0.6309635379699724
Nc=Np,0.89996337890625,14745,0.634728898449056
Nc=Np,0.89996337890625,14745,0.7344197099153807
Nc=Np,0.89996337890625,14745,0.9869312502357642
Nc=Np,0.89996337890625,14745,0.7112722602151266
Nc=Np,0.89996337890625,14745,0.6290249572776716
Nc=Np,0.89996337890625,14745,0.8194986940741181
Nc=Np,0.89996337890625,14745,0.5933657153979729
Nc=Np*0.5,0.0,0,0.8237184943086209
Nc=Np*0.5,0.0,0,0.8370107334123681
Nc=Np*0.5,0.0,0,0.832063190814896
Nc=Np*0.5,0.0,0,0.8215193042454019
Nc=Np*0.5,0.0,0,0.8332685670607399
Nc=Np*0.5,0.0,0,0.8095871517267178
Nc=Np*0.5,0.0,0,0.8150819849031072
Nc=Np*0.5,0.0,0,0.8332112869327079
Nc=Np*0.5,0.0,0,0.8174868231971347
Nc=Np*0.5,0.0,0,0.8141260462102131
Nc=Np*0.5,0.0,0,0.8387625023943223
Nc=Np*0.5,0.0,0,0.8206061466921879
Nc=Np*0.5,0.0,0,0.8304234187453273
Nc=Np*0.5,0.0,0,0.8425069202623026
Nc=Np*0.5,0.0,0,0.8476968239913856
Nc=Np*0.5,0.0,0,0.8322910073765282
Nc=Np*0.5,0.0,0,0.822877918388705
Nc=Np*0.5,0.0,0,0.8149383669996328
Nc=Np*0.5,0.0,0,0.8390333274317315
Nc=Np*0.5,0.0,0,0.8429569817269177
Nc=Np*0.5,0.0,0,0.8382835358281832
Nc=Np*0.5,0.0,0,0.81215210392992
Nc=Np*0.5,0.0,0,0.8276370937903517
Nc=Np*0.5,0.0,0,0.8333622070926348
Nc=Np*0.5,0.0,0,0.8026576216317212
Nc=Np*0.5,0.0,0,0.7980651492373915
Nc=Np*0.5,0.0,0,0.8297202918456219
Nc=Np*0.5,0.0,0,0.8271393346953732
Nc=Np*0.5,0.0,0,0.8369138463448523
Nc=Np*0.5,0.0,0,0.8042500059634471
Nc=Np*0.5,0.0,0,0.8207021584538552
Nc=Np*0.5,0.0,0,0.8246342850504584
Nc=Np*0.5,0.0,0,0.8083049261805884
Nc=Np*0.5,0.0,0,0.8413362630661378
Nc=Np*0.5,0.0,0,0.8157498173425846
Nc=Np*0.5,0.0,0,0.8228129371100051
Nc=Np*0.5,0.0,0,0.8411085809247955
Nc=Np*0.5,0.0,0,0.8120539420957766
Nc=Np*0.5,0.0,0,0.8322086201450503
Nc=Np*0.5,0.0,0,0.8001775499710219
Nc=Np*0.5,0.0,0,0.80603806979122
Nc=Np*0.5,0.0,0,0.8307372225524474
Nc=Np*0.5,0.0,0,0.8194967589099317
Nc=Np*0.5,0.0,0,0.8219564477766834
Nc=Np*0.5,0.0,0,0.8178776788592498
Nc=Np*0.5,0.0,0,0.8197250353560371
Nc=Np*0.5,0.0,0,0.7882653959033149
Nc=Np*0.5,0.0,0,0.8162563099893704
Nc=Np*0.5,0.0,0,0.8005892148619919
Nc=Np*0.5,0.0,0,0.8420301765962345
Nc=Np*0.5,0.0,0,0.8256026634221917
Nc=Np*0.5,0.0,0,0.81361245983411
Nc=Np*0.5,0.0,0,0.7875016869283559
Nc=Np*0.5,0.0,0,0.8200722335563022
Nc=Np*0.5,0.0,0,0.8465854965004793
Nc=Np*0.5,0.0,0,0.8206575568948764
Nc=Np*0.5,0.0,0,0.8191046038729449
Nc=Np*0.5,0.0,0,0.831246948036191
Nc=Np*0.5,0.0,0,0.8231500176038692
Nc=Np*0.5,0.0,0,0.8401907530282984
Nc=Np*0.5,0.0,0,0.8445896315459045
Nc=Np*0.5,0.0,0,0.8097329139430044
Nc=Np*0.5,0.0,0,0.812772054922974
Nc=Np*0.5,0.0,0,0.8201524140527987
Nc=Np*0.5,0.0,0,0.8367130212524435
Nc=Np*0.5,0.0,0,0.7962805002763677
Nc=Np*0.5,0.0,0,0.8077609287877865
Nc=Np*0.5,0.0,0,0.8228915030427177
Nc=Np*0.5,0.0,0,0.8176958702179264
Nc=Np*0.5,0.0,0,0.8220686499422011
Nc=Np*0.5,0.0,0,0.80369390119804
Nc=Np*0.5,0.0,0,0.8175655383973434
Nc=Np*0.5,0.0,0,0.7952893482927132
Nc=Np*0.5,0.0,0,0.82665425277572
Nc=Np*0.5,0.0,0,0.8244847245860277
Nc=Np*0.5,0.0,0,0.7979064647214981
Nc=Np*0.5,0.0,0,0.8352495477479402
Nc=Np*0.5,0.0,0,0.823501409058214
Nc=Np*0.5,0.0,0,0.80593650526936
Nc=Np*0.5,0.0,0,0.8166126835255642
Nc=Np*0.5,0.0,0,0.8180650549486169
Nc=Np*0.5,0.0,0,0.817787621481118
Nc=Np*0.5,0.0,0,0.8159728515472715
