scenario,phi,num_obs,alpha_run
Nc=Np_0.5,0.29998779296875,4915,0.661993
Nc=Np_0.5,0.29998779296875,4915,0.674171
Nc=Np_0.5,0.29998779296875,4915,0.675203
Nc=Np_0.5,0.29998779296875,4915,0.685902
Nc=Np_0.5,0.29998779296875,4915,0.679293
Nc=Np_0.5,0.29998779296875,4915,0.671748
Nc=Np_0.5,0.29998779296875,4915,0.707394
Nc=Np_0.5,0.29998779296875,4915,0.695839
Nc=Np_0.5,0.29998779296875,4915,0.681334
Nc=Np_0.5,0.29998779296875,4915,0.664218
Nc=Np_0.5,0.29998779296875,4915,0.700344
Nc=Np_0.5,0.29998779296875,4915,0.685891
Nc=Np_0.5,0.29998779296875,4915,0.664218
Nc=Np_0.5,0.29998779296875,4915,0.70511
Nc=Np_0.5,0.29998779296875,4915,0.676225
Nc=Np_0.5,0.29998779296875,4915,0.694991
Nc=Np_0.5,0.29998779296875,4915,0.667035
Nc=Np_0.5,0.29998779296875,4915,0.674501
Nc=Np_0.5,0.29998779296875,4915,0.673102
Nc=Np_0.5,0.29998779296875,4915,0.702981
Nc=Np_0.5,0.29998779296875,4915,0.68521
Nc=Np_0.5,0.29998779296875,4915,0.679362
Nc=Np_0.5,0.29998779296875,4915,0.668804
Nc=Np_0.5,0.29998779296875,4915,0.677026
Nc=Np_0.5,0.29998779296875,4915,0.679486
Nc=Np_0.5,0.29998779296875,4915,0.688008
Nc=Np_0.5,0.29998779296875,4915,0.684575
Nc=Np_0.5,0.29998779296875,4915,0.675215
Nc=Np_0.5,0.29998779296875,4915,0.674566
Nc=Np_0.5,0.29998779296875,4915,0.671254
Nc=Np_0.5,0.29998779296875,4915,0.693732
Nc=Np_0.5,0.29998779296875,4915,0.673636
Nc=Np_0.5,0.29998779296875,4915,0.685603
Nc=Np_0.5,0.29998779296875,4915,0.676656
Nc=Np_0.5,0.29998779296875,4915,0.716739
Nc=Np_0.5,0.29998779296875,4915,0.68129
Nc=Np_0.5,0.29998779296875,4915,0.68726
Nc=Np_0.5,0.29998779296875,4915,0.655139
Nc=Np_0.5,0.29998779296875,4915,0.649706
Nc=Np_0.5,0.29998779296875,4915,0.68884
Nc=Np_0.5,0.29998779296875,4915,0.679958
Nc=Np_0.5,0.29998779296875,4915,0.681702
Nc=Np_0.5,0.29998779296875,4915,0.696764
Nc=Np_0.5,0.29998779296875,4915,0.692624
Nc=Np_0.5,0.29998779296875,4915,0.677979
Nc=Np_0.5,0.29998779296875,4915,0.683624
Nc=Np_0.5,0.29998779296875,4915,0.695276
Nc=Np_0.5,0.29998779296875,4915,0.663041
Nc=Np_0.5,0.29998779296875,4915,0.685742
Nc=Np_0.5,0.29998779296875,4915,0.67839
Nc=Np_0.5,0.29998779296875,4915,0.686152
Nc=Np_0.5,0.29998779296875,4915,0.690762
Nc=Np_0.5,0.29998779296875,4915,0.690257
Nc=Np_0.5,0.29998779296875,4915,0.659487
Nc=Np_0.5,0.29998779296875,4915,0.680084
Nc=Np_0.5,0.29998779296875,4915,0.673214
Nc=Np_0.5,0.29998779296875,4915,0.681711
Nc=Np_0.5,0.29998779296875,4915,0.703269
Nc=Np_0.5,0.29998779296875,4915,0.678163
Nc=Np_0.5,0.29998779296875,4915,0.68218
Nc=Np_0.5,0.29998779296875,4915,0.699651
Nc=Np_0.5,0.29998779296875,4915,0.675
Nc=Np_0.5,0.29998779296875,4915,0.666555
Nc=Np_0.5,0.29998779296875,4915,0.674437
Nc=Np_0.5,0.29998779296875,4915,0.66131
Nc=Np_0.5,0.29998779296875,4915,0.677523
Nc=Np_0.5,0.29998779296875,4915,0.64529
Nc=Np_0.5,0.29998779296875,4915,0.675375
Nc=Np_0.5,0.29998779296875,4915,0.678535
Nc=Np_0.5,0.29998779296875,4915,0.690514
Nc=Np_0.5,0.29998779296875,4915,0.689502
Nc=Np_0.5,0.29998779296875,4915,0.695787
Nc=Np_0.5,0.29998779296875,4915,0.704091
Nc=Np_0.5,0.39996337890625,6553,0.620995
Nc=Np_0.5,0.39996337890625,6553,0.64279
Nc=Np_0.5,0.39996337890625,6553,0.610115
Nc=Np_0.5,0.39996337890625,6553,0.607655
Nc=Np_0.5,0.39996337890625,6553,0.603248
Nc=Np_0.5,0.39996337890625,6553,0.621805
Nc=Np_0.5,0.39996337890625,6553,0.603932
Nc=Np_0.5,0.39996337890625,6553,0.609792
Nc=Np_0.5,0.39996337890625,6553,0.610756
Nc=Np_0.5,0.39996337890625,6553,0.604672
Nc=Np_0.5,0.39996337890625,6553,0.604436
Nc=Np_0.5,0.39996337890625,6553,0.571319
Nc=Np_0.5,0.39996337890625,6553,0.609719
Nc=Np_0.5,0.39996337890625,6553,0.622536
Nc=Np_0.5,0.39996337890625,6553,0.584633
Nc=Np_0.5,0.39996337890625,6553,0.591914
Nc=Np_0.5,0.39996337890625,6553,0.592353
Nc=Np_0.5,0.39996337890625,6553,0.581695
Nc=Np_0.5,0.39996337890625,6553,0.60649
Nc=Np_0.5,0.39996337890625,6553,0.600593
Nc=Np_0.5,0.39996337890625,6553,0.571823
Nc=Np_0.5,0.39996337890625,6553,0.598744
Nc=Np_0.5,0.39996337890625,6553,0.604052
Nc=Np_0.5,0.39996337890625,6553,0.612282
Nc=Np_0.5,0.39996337890625,6553,0.585426
Nc=Np_0.5,0.39996337890625,6553,0.609054
Nc=Np_0.5,0.39996337890625,6553,0.60205
Nc=Np_0.5,0.39996337890625,6553,0.600776
Nc=Np_0.5,0.39996337890625,6553,0.597518
Nc=Np_0.5,0.39996337890625,6553,0.618407
Nc=Np_0.5,0.39996337890625,6553,0.600086
Nc=Np_0.5,0.39996337890625,6553,0.587866
Nc=Np_0.5,0.39996337890625,6553,0.592228
Nc=Np_0.5,0.39996337890625,6553,0.616981
Nc=Np_0.5,0.39996337890625,6553,0.632637
Nc=Np_0.5,0.39996337890625,6553,0.606612
Nc=Np_0.5,0.39996337890625,6553,0.599287
Nc=Np_0.5,0.39996337890625,6553,0.60267
Nc=Np_0.5,0.39996337890625,6553,0.60771
Nc=Np_0.5,0.39996337890625,6553,0.600857
Nc=Np_0.5,0.39996337890625,6553,0.625584
Nc=Np_0.5,0.39996337890625,6553,0.628027
Nc=Np_0.5,0.39996337890625,6553,0.595878
Nc=Np_0.5,0.39996337890625,6553,0.617734
Nc=Np_0.5,0.39996337890625,6553,0.608309
Nc=Np_0.5,0.39996337890625,6553,0.619036
Nc=Np_0.5,0.39996337890625,6553,0.600341
Nc=Np_0.5,0.39996337890625,6553,0.637886
Nc=Np_0.5,0.39996337890625,6553,0.589979
Nc=Np_0.5,0.39996337890625,6553,0.60951
Nc=Np_0.5,0.39996337890625,6553,0.601812
Nc=Np_0.5,0.39996337890625,6553,0.605254
Nc=Np_0.5,0.39996337890625,6553,0.606655
Nc=Np_0.5,0.39996337890625,6553,0.635673
Nc=Np_0.5,0.39996337890625,6553,0.621262
Nc=Np_0.5,0.39996337890625,6553,0.624818
Nc=Np_0.5,0.39996337890625,6553,0.619708
Nc=Np_0.5,0.39996337890625,6553,0.596522
Nc=Np_0.5,0.39996337890625,6553,0.599735
Nc=Np_0.5,0.39996337890625,6553,0.60797
Nc=Np_0.5,0.39996337890625,6553,0.605826
Nc=Np_0.5,0.39996337890625,6553,0.585178
Nc=Np_0.5,0.39996337890625,6553,0.602441
Nc=Np_0.5,0.39996337890625,6553,0.629641
Nc=Np_0.5,0.39996337890625,6553,0.624694
Nc=Np_0.5,0.39996337890625,6553,0.606378
Nc=Np_0.5,0.39996337890625,6553,0.592067
Nc=Np_0.5,0.39996337890625,6553,0.596396
Nc=Np_0.5,0.39996337890625,6553,0.618376
Nc=Np_0.5,0.39996337890625,6553,0.591084
Nc=Np_0.5,0.39996337890625,6553,0.606095
Nc=Np_0.5,0.39996337890625,6553,0.602749
Nc=Np_0.5,0.39996337890625,6553,0.604017
Nc=Np_0.5,0.39996337890625,6553,0.581556
Nc=Np_0.5,0.39996337890625,6553,0.595376
Nc=Np_0.5,0.39996337890625,6553,0.600949
Nc=Np_0.5,0.39996337890625,6553,0.589826
Nc=Np_0.5,0.39996337890625,6553,0.608725
Nc=Np_0.5,0.39996337890625,6553,0.591604
Nc=Np_0.5,0.39996337890625,6553,0.622175
Nc=Np_0.5,0.39996337890625,6553,0.605248
Nc=Np_0.5,0.39996337890625,6553,0.603804
Nc=Np_0.5,0.39996337890625,6553,0.5704
Nc=Np_0.5,0.39996337890625,6553,0.583045
Nc=Np_0.5,0.39996337890625,6553,0.589597
Nc=Np_0.5,0.39996337890625,6553,0.602343
Nc=Np_0.5,0.39996337890625,6553,0.599867
Nc=Np_0.5,0.39996337890625,6553,0.581103
Nc=Np_0.5,0.39996337890625,6553,0.604573
Nc=Np_0.5,0.39996337890625,6553,0.599602
Nc=Np_0.5,0.39996337890625,6553,0.604435
Nc=Np_0.5,0.39996337890625,6553,0.599031
Nc=Np_0.5,0.39996337890625,6553,0.619379
Nc=Np_0.5,0.39996337890625,6553,0.579313
Nc=Np_0.5,0.39996337890625,6553,0.597193
Nc=Np_0.5,0.39996337890625,6553,0.58146
Nc=Np_0.5,0.39996337890625,6553,0.58746
Nc=Np_0.5,0.39996337890625,6553,0.60651
Nc=Np_0.5,0.39996337890625,6553,0.598901
Nc=Np_0.5,0.39996337890625,6553,0.590839
Nc=Np_0.5,0.5,8192,0.494966
Nc=Np_0.5,0.5,8192,0.50434
Nc=Np_0.5,0.5,8192,0.453009
Nc=Np_0.5,0.5,8192,0.49992
Nc=Np_0.5,0.5,8192,0.447653
Nc=Np_0.5,0.5,8192,0.453177
Nc=Np_0.5,0.5,8192,0.488802
Nc=Np_0.5,0.5,8192,0.526307
Nc=Np_0.5,0.5,8192,0.502378
Nc=Np_0.5,0.5,8192,0.498427
Nc=Np_0.5,0.5,8192,0.494186
Nc=Np_0.5,0.5,8192,0.515859
Nc=Np_0.5,0.5,8192,0.488184
Nc=Np_0.5,0.5,8192,0.490046
Nc=Np_0.5,0.5,8192,0.51374
Nc=Np_0.5,0.5,8192,0.471406
Nc=Np_0.5,0.5,8192,0.507618
Nc=Np_0.5,0.5,8192,0.535967
Nc=Np_0.5,0.5,8192,0.478588
Nc=Np_0.5,0.5,8192,0.479023
Nc=Np_0.5,0.5,8192,0.507091
Nc=Np_0.5,0.5,8192,0.492358
Nc=Np_0.5,0.5,8192,0.486857
Nc=Np_0.5,0.5,8192,0.49118
Nc=Np_0.5,0.5,8192,0.452244
Nc=Np_0.5,0.5,8192,0.471393
Nc=Np_0.5,0.5,8192,0.482064
Nc=Np_0.5,0.5,8192,0.539567
Nc=Np_0.5,0.5,8192,0.503502
Nc=Np_0.5,0.5,8192,0.479073
Nc=Np_0.5,0.5,8192,0.467941
Nc=Np_0.5,0.5,8192,0.485751
Nc=Np_0.5,0.5,8192,0.499309
Nc=Np_0.5,0.5,8192,0.5156
Nc=Np_0.5,0.5,8192,0.467318
Nc=Np_0.5,0.5,8192,0.460827
Nc=Np_0.5,0.5,8192,0.501269
Nc=Np_0.5,0.5,8192,0.490184
Nc=Np_0.5,0.5,8192,0.46972
Nc=Np_0.5,0.5,8192,0.571514
Nc=Np_0.5,0.5,8192,0.502681
Nc=Np_0.5,0.5,8192,0.464756
Nc=Np_0.5,0.5,8192,0.474823
Nc=Np_0.5,0.5,8192,0.490318
Nc=Np_0.5,0.5,8192,0.488315
Nc=Np_0.5,0.5,8192,0.507548
Nc=Np_0.5,0.5,8192,0.538941
Nc=Np_0.5,0.5,8192,0.510264
Nc=Np_0.5,0.5,8192,0.524987
Nc=Np_0.5,0.5,8192,0.507485
Nc=Np_0.5,0.5,8192,0.517161
Nc=Np_0.5,0.5,8192,0.519853
Nc=Np_0.5,0.5,8192,0.492679
Nc=Np_0.5,0.5,8192,0.537755
Nc=Np_0.5,0.5,8192,0.476401
Nc=Np_0.5,0.5,8192,0.510699
Nc=Np_0.5,0.5,8192,0.483034
Nc=Np_0.5,0.5,8192,0.481732
Nc=Np_0.5,0.5,8192,0.469655
Nc=Np_0.5,0.5,8192,0.503669
Nc=Np_0.5,0.5,8192,0.51441
Nc=Np_0.5,0.5,8192,0.509435
Nc=Np_0.5,0.5,8192,0.518434
Nc=Np_0.5,0.5,8192,0.483918
Nc=Np_0.5,0.5,8192,0.461686
Nc=Np_0.5,0.5,8192,0.504142
Nc=Np_0.5,0.5,8192,0.495018
Nc=Np_0.5,0.5,8192,0.507561
Nc=Np_0.5,0.5,8192,0.502529
Nc=Np_0.5,0.5,8192,0.509944
Nc=Np_0.5,0.5,8192,0.476427
Nc=Np_0.5,0.5,8192,0.496364
Nc=Np_0.5,0.5,8192,0.509221
Nc=Np_0.5,0.5,8192,0.502975
Nc=Np_0.5,0.5,8192,0.493067
Nc=Np_0.5,0.5,8192,0.517784
Nc=Np_0.5,0.5,8192,0.492408
Nc=Np_0.5,0.5,8192,0.482582
Nc=Np_0.5,0.5,8192,0.496896
Nc=Np_0.5,0.5,8192,0.470717
Nc=Np_0.5,0.5,8192,0.491193
Nc=Np_0.5,0.5,8192,0.501654
Nc=Np_0.5,0.5,8192,0.547015
Nc=Np_0.5,0.5,8192,0.502508
Nc=Np_0.5,0.5,8192,0.514892
Nc=Np_0.5,0.5,8192,0.497497
Nc=Np_0.5,0.5,8192,0.518332
Nc=Np_0.5,0.5,8192,0.493972
Nc=Np_0.5,0.5,8192,0.490217
Nc=Np_0.5,0.5,8192,0.478623
Nc=Np_0.5,0.5,8192,0.510894
Nc=Np_0.5,0.5,8192,0.477648
Nc=Np_0.5,0.5,8192,0.495911
Nc=Np_0.5,0.5,8192,0.535674
Nc=Np_0.5,0.5,8192,0.504047
Nc=Np_0.5,0.5,8192,0.537922
Nc=Np_0.5,0.5,8192,0.471332
Nc=Np_0.5,0.5,8192,0.463443
Nc=Np_0.5,0.5,8192,0.459779
Nc=Np_0.5,0.5,8192,0.4894
Nc=Np_0.5,0.5999755859375,9830,0.3609
Nc=Np_0.5,0.5999755859375,9830,0.379824
Nc=Np_0.5,0.5999755859375,9830,0.350774
Nc=Np_0.5,0.5999755859375,9830,0.333367
Nc=Np_0.5,0.5999755859375,9830,0.392508
Nc=Np_0.5,0.5999755859375,9830,0.339542
Nc=Np_0.5,0.5999755859375,9830,0.341742
Nc=Np_0.5,0.5999755859375,9830,0.348668
Nc=Np_0.5,0.5999755859375,9830,0.341183
Nc=Np_0.5,0.5999755859375,9830,0.359698
Nc=Np_0.5,0.5999755859375,9830,0.384992
Nc=Np_0.5,0.5999755859375,9830,0.349179
Nc=Np_0.5,0.5999755859375,9830,0.335754
Nc=Np_0.5,0.5999755859375,9830,0.335164
Nc=Np_0.5,0.5999755859375,9830,0.362468
Nc=Np_0.5,0.5999755859375,9830,0.3779
Nc=Np_0.5,0.5999755859375,9830,0.357403
Nc=Np_0.5,0.5999755859375,9830,0.383167
Nc=Np_0.5,0.5999755859375,9830,0.361895
Nc=Np_0.5,0.5999755859375,9830,0.330524
Nc=Np_0.5,0.5999755859375,9830,0.354456
Nc=Np_0.5,0.5999755859375,9830,0.3815
Nc=Np_0.5,0.5999755859375,9830,0.349189
Nc=Np_0.5,0.5999755859375,9830,0.411571
Nc=Np_0.5,0.5999755859375,9830,0.37594
Nc=Np_0.5,0.5999755859375,9830,0.413714
Nc=Np_0.5,0.5999755859375,9830,0.378744
Nc=Np_0.5,0.5999755859375,9830,0.325459
Nc=Np_0.5,0.5999755859375,9830,0.362742
Nc=Np_0.5,0.5999755859375,9830,0.385571
Nc=Np_0.5,0.5999755859375,9830,0.343709
Nc=Np_0.5,0.5999755859375,9830,0.353027
Nc=Np_0.5,0.5999755859375,9830,0.378851
Nc=Np_0.5,0.5999755859375,9830,0.35792
Nc=Np_0.5,0.5999755859375,9830,0.369398
Nc=Np_0.5,0.5999755859375,9830,0.38252
Nc=Np_0.5,0.5999755859375,9830,0.352592
Nc=Np_0.5,0.5999755859375,9830,0.381669
Nc=Np_0.5,0.5999755859375,9830,0.349969
Nc=Np_0.5,0.5999755859375,9830,0.367558
Nc=Np_0.5,0.5999755859375,9830,0.408106
Nc=Np_0.5,0.5999755859375,9830,0.34246
Nc=Np_0.5,0.5999755859375,9830,0.315004
Nc=Np_0.5,0.5999755859375,9830,0.321452
Nc=Np_0.5,0.5999755859375,9830,0.363853
Nc=Np_0.5,0.5999755859375,9830,0.363769
Nc=Np_0.5,0.5999755859375,9830,0.356568
Nc=Np_0.5,0.5999755859375,9830,0.369653
Nc=Np_0.5,0.5999755859375,9830,0.333378
Nc=Np_0.5,0.5999755859375,9830,0.327442
Nc=Np_0.5,0.5999755859375,9830,0.414089
Nc=Np_0.5,0.5999755859375,9830,0.326062
Nc=Np_0.5,0.5999755859375,9830,0.362492
Nc=Np_0.5,0.5999755859375,9830,0.344387
Nc=Np_0.5,0.5999755859375,9830,0.393338
Nc=Np_0.5,0.5999755859375,9830,0.337288
Nc=Np_0.5,0.5999755859375,9830,0.363015
Nc=Np_0.5,0.5999755859375,9830,0.343731
Nc=Np_0.5,0.5999755859375,9830,0.359492
Nc=Np_0.5,0.5999755859375,9830,0.293778
Nc=Np_0.5,0.5999755859375,9830,0.386243
Nc=Np_0.5,0.5999755859375,9830,0.316409
Nc=Np_0.5,0.5999755859375,9830,0.382815
Nc=Np_0.5,0.5999755859375,9830,0.316452
Nc=Np_0.5,0.5999755859375,9830,0.374195
Nc=Np_0.5,0.5999755859375,9830,0.334641
Nc=Np_0.5,0.5999755859375,9830,0.373788
Nc=Np_0.5,0.5999755859375,9830,0.375206
Nc=Np_0.5,0.5999755859375,9830,0.360953
Nc=Np_0.5,0.5999755859375,9830,0.347885
Nc=Np_0.5,0.5999755859375,9830,0.35563
Nc=Np_0.5,0.5999755859375,9830,0.354082
Nc=Np_0.5,0.5999755859375,9830,0.378461
Nc=Np_0.5,0.5999755859375,9830,0.350724
Nc=Np_0.5,0.5999755859375,9830,0.359331
Nc=Np_0.5,0.5999755859375,9830,0.35563
Nc=Np_0.5,0.5999755859375,9830,0.338874
Nc=Np_0.5,0.5999755859375,9830,0.352022
Nc=Np_0.5,0.5999755859375,9830,0.371184
Nc=Np_0.5,0.5999755859375,9830,0.359387
Nc=Np_0.5,0.5999755859375,9830,0.37092
Nc=Np_0.5,0.5999755859375,9830,0.371452
Nc=Np_0.5,0.5999755859375,9830,0.323464
Nc=Np_0.5,0.5999755859375,9830,0.359301
Nc=Np_0.5,0.5999755859375,9830,0.352989
Nc=Np_0.5,0.5999755859375,9830,0.377173
Nc=Np_0.5,0.5999755859375,9830,0.352589
Nc=Np_0.5,0.5999755859375,9830,0.348231
Nc=Np_0.5,0.5999755859375,9830,0.329742
Nc=Np_0.5,0.5999755859375,9830,0.364837
Nc=Np_0.5,0.5999755859375,9830,0.337331
Nc=Np_0.5,0.5999755859375,9830,0.361806
Nc=Np_0.5,0.5999755859375,9830,0.369798
Nc=Np_0.5,0.5999755859375,9830,0.336582
Nc=Np_0.5,0.5999755859375,9830,0.312289
Nc=Np_0.5,0.5999755859375,9830,0.33447
Nc=Np_0.5,0.5999755859375,9830,0.379207
Nc=Np_0.5,0.5999755859375,9830,0.364216
Nc=Np_0.5,0.5999755859375,9830,0.3259
Nc=Np_0.5,0.5999755859375,9830,0.418701
Nc=Np_0.5,0.699951171875,11468,0.231883
Nc=Np_0.5,0.699951171875,11468,0.26022
Nc=Np_0.5,0.699951171875,11468,0.231001
Nc=Np_0.5,0.699951171875,11468,0.260099
Nc=Np_0.5,0.699951171875,11468,0.316933
Nc=Np_0.5,0.699951171875,11468,0.214398
Nc=Np_0.5,0.699951171875,11468,0.250237
Nc=Np_0.5,0.699951171875,11468,0.182275
Nc=Np_0.5,0.699951171875,11468,0.289395
Nc=Np_0.5,0.699951171875,11468,0.150958
Nc=Np_0.5,0.699951171875,11468,0.284362
Nc=Np_0.5,0.699951171875,11468,0.249678
Nc=Np_0.5,0.699951171875,11468,0.298149
Nc=Np_0.5,0.699951171875,11468,0.219336
Nc=Np_0.5,0.699951171875,11468,0.188102
Nc=Np_0.5,0.699951171875,11468,0.202346
Nc=Np_0.5,0.699951171875,11468,0.218715
Nc=Np_0.5,0.699951171875,11468,0.289868
Nc=Np_0.5,0.699951171875,11468,0.211457
Nc=Np_0.5,0.699951171875,11468,0.26077
Nc=Np_0.5,0.699951171875,11468,0.185178
Nc=Np_0.5,0.699951171875,11468,0.179467
Nc=Np_0.5,0.699951171875,11468,0.18467
Nc=Np_0.5,0.699951171875,11468,0.182597
Nc=Np_0.5,0.699951171875,11468,0.213809
Nc=Np_0.5,0.699951171875,11468,0.286177
Nc=Np_0.5,0.699951171875,11468,0.263301
Nc=Np_0.5,0.699951171875,11468,0.238774
Nc=Np_0.5,0.699951171875,11468,0.203641
Nc=Np_0.5,0.699951171875,11468,0.260023
Nc=Np_0.5,0.699951171875,11468,0.171613
Nc=Np_0.5,0.699951171875,11468,0.185231
Nc=Np_0.5,0.699951171875,11468,0.303636
Nc=Np_0.5,0.699951171875,11468,0.2689
Nc=Np_0.5,0.699951171875,11468,0.241504
Nc=Np_0.5,0.699951171875,11468,0.167931
Nc=Np_0.5,0.699951171875,11468,0.270939
Nc=Np_0.5,0.699951171875,11468,0.203159
Nc=Np_0.5,0.699951171875,11468,0.268174
Nc=Np_0.5,0.699951171875,11468,0.278727
Nc=Np_0.5,0.699951171875,11468,0.25408
Nc=Np_0.5,0.699951171875,11468,0.221783
Nc=Np_0.5,0.699951171875,11468,0.199558
Nc=Np_0.5,0.699951171875,11468,0.258502
Nc=Np_0.5,0.699951171875,11468,0.260291
Nc=Np_0.5,0.699951171875,11468,0.229287
Nc=Np_0.5,0.699951171875,11468,0.245167
Nc=Np_0.5,0.699951171875,11468,0.183109
Nc=Np_0.5,0.699951171875,11468,0.241433
Nc=Np_0.5,0.699951171875,11468,0.264426
Nc=Np_0.5,0.699951171875,11468,0.223083
Nc=Np_0.5,0.699951171875,11468,0.238908
Nc=Np_0.5,0.699951171875,11468,0.213625
Nc=Np_0.5,0.699951171875,11468,0.272921
Nc=Np_0.5,0.699951171875,11468,0.156188
Nc=Np_0.5,0.699951171875,11468,0.287644
Nc=Np_0.5,0.699951171875,11468,0.256842
Nc=Np_0.5,0.699951171875,11468,0.205962
Nc=Np_0.5,0.699951171875,11468,0.238332
Nc=Np_0.5,0.699951171875,11468,0.228492
Nc=Np_0.5,0.699951171875,11468,0.245106
Nc=Np_0.5,0.699951171875,11468,0.244388
Nc=Np_0.5,0.699951171875,11468,0.272259
Nc=Np_0.5,0.699951171875,11468,0.238498
Nc=Np_0.5,0.699951171875,11468,0.198341
Nc=Np_0.5,0.699951171875,11468,0.263119
Nc=Np_0.5,0.699951171875,11468,0.184013
Nc=Np_0.5,0.699951171875,11468,0.205918
Nc=Np_0.5,0.699951171875,11468,0.168092
Nc=Np_0.5,0.699951171875,11468,0.182278
Nc=Np_0.5,0.699951171875,11468,0.251957
Nc=Np_0.5,0.699951171875,11468,0.294031
Nc=Np_0.5,0.699951171875,11468,0.268787
Nc=Np_0.5,0.699951171875,11468,0.170079
Nc=Np_0.5,0.699951171875,11468,0.240805
Nc=Np_0.5,0.699951171875,11468,0.175772
Nc=Np_0.5,0.699951171875,11468,0.244135
Nc=Np_0.5,0.699951171875,11468,0.18884
Nc=Np_0.5,0.699951171875,11468,0.2365
Nc=Np_0.5,0.699951171875,11468,0.227809
Nc=Np_0.5,0.699951171875,11468,0.241632
Nc=Np_0.5,0.699951171875,11468,0.252728
Nc=Np_0.5,0.699951171875,11468,0.193583
Nc=Np_0.5,0.699951171875,11468,0.202048
Nc=Np_0.5,0.699951171875,11468,0.196754
Nc=Np_0.5,0.699951171875,11468,0.198881
Nc=Np_0.5,0.699951171875,11468,0.21167
Nc=Np_0.5,0.699951171875,11468,0.244905
Nc=Np_0.5,0.699951171875,11468,0.234542
Nc=Np_0.5,0.699951171875,11468,0.223342
Nc=Np_0.5,0.699951171875,11468,0.266545
Nc=Np_0.5,0.699951171875,11468,0.241355
Nc=Np_0.5,0.699951171875,11468,0.240657
Nc=Np_0.5,0.699951171875,11468,0.267444
Nc=Np_0.5,0.699951171875,11468,0.221829
Nc=Np_0.5,0.699951171875,11468,0.245634
Nc=Np_0.5,0.699951171875,11468,0.223476
Nc=Np_0.5,0.699951171875,11468,0.205377
Nc=Np_0.5,0.699951171875,11468,0.163675
Nc=Np_0.5,0.699951171875,11468,0.245376
Nc=Np_0.5,0.79998779296875,13107,0.07178
Nc=Np_0.5,0.79998779296875,13107,0.122656
Nc=Np_0.5,0.79998779296875,13107,0.143486
Nc=Np_0.5,0.79998779296875,13107,0.182263
Nc=Np_0.5,0.79998779296875,13107,0.116811
Nc=Np_0.5,0.79998779296875,13107,0.209774
Nc=Np_0.5,0.79998779296875,13107,0.091063
Nc=Np_0.5,0.79998779296875,13107,0.118629
Nc=Np_0.5,0.79998779296875,13107,0.110187
Nc=Np_0.5,0.79998779296875,13107,0.213706
Nc=Np_0.5,0.79998779296875,13107,0.236648
Nc=Np_0.5,0.79998779296875,13107,0.132925
Nc=Np_0.5,0.79998779296875,13107,0.181022
Nc=Np_0.5,0.79998779296875,13107,0.178032
Nc=Np_0.5,0.79998779296875,13107,0.208106
Nc=Np_0.5,0.79998779296875,13107,0.172706
Nc=Np_0.5,0.79998779296875,13107,0.215689
Nc=Np_0.5,0.79998779296875,13107,0.113846
Nc=Np_0.5,0.79998779296875,13107,0.288495
Nc=Np_0.5,0.79998779296875,13107,0.141885
Nc=Np_0.5,0.79998779296875,13107,0.144619
Nc=Np_0.5,0.79998779296875,13107,0.064986
Nc=Np_0.5,0.79998779296875,13107,0.194907
Nc=Np_0.5,0.79998779296875,13107,0.152765
Nc=Np_0.5,0.79998779296875,13107,0.084072
Nc=Np_0.5,0.79998779296875,13107,0.12744
Nc=Np_0.5,0.79998779296875,13107,0.219775
Nc=Np_0.5,0.79998779296875,13107,0.09575
Nc=Np_0.5,0.79998779296875,13107,0.120087
Nc=Np_0.5,0.79998779296875,13107,0.164007
Nc=Np_0.5,0.79998779296875,13107,0.13814
Nc=Np_0.5,0.79998779296875,13107,0.131535
Nc=Np_0.5,0.79998779296875,13107,0.134474
Nc=Np_0.5,0.79998779296875,13107,0.218402
Nc=Np_0.5,0.79998779296875,13107,0.25469
Nc=Np_0.5,0.79998779296875,13107,0.170308
Nc=Np_0.5,0.79998779296875,13107,0.078833
Nc=Np_0.5,0.79998779296875,13107,0.154646
Nc=Np_0.5,0.79998779296875,13107,0.119866
Nc=Np_0.5,0.79998779296875,13107,0.074348
Nc=Np_0.5,0.79998779296875,13107,0.08686
Nc=Np_0.5,0.79998779296875,13107,0.135675
Nc=Np_0.5,0.79998779296875,13107,0.173671
Nc=Np_0.5,0.79998779296875,13107,0.120232
Nc=Np_0.5,0.79998779296875,13107,0.20599
Nc=Np_0.5,0.79998779296875,13107,0.160823
Nc=Np_0.5,0.79998779296875,13107,0.163462
Nc=Np_0.5,0.79998779296875,13107,0.065128
Nc=Np_0.5,0.79998779296875,13107,0.134376
Nc=Np_0.5,0.79998779296875,13107,0.136581
Nc=Np_0.5,0.79998779296875,13107,0.099683
Nc=Np_0.5,0.79998779296875,13107,0.082006
Nc=Np_0.5,0.79998779296875,13107,0.131917
Nc=Np_0.5,0.79998779296875,13107,0.115199
Nc=Np_0.5,0.79998779296875,13107,0.190001
Nc=Np_0.5,0.79998779296875,13107,0.153372
Nc=Np_0.5,0.79998779296875,13107,0.135724
Nc=Np_0.5,0.79998779296875,13107,0.147249
Nc=Np_0.5,0.79998779296875,13107,0.110851
Nc=Np_0.5,0.79998779296875,13107,0.125176
Nc=Np_0.5,0.79998779296875,13107,0.205651
Nc=Np_0.5,0.79998779296875,13107,0.159346
Nc=Np_0.5,0.79998779296875,13107,0.266061
