scenario,phi,num_obs,run,d_run,n_reach,n_total,modo,periodic
Nc=Np*0.5,0.5,8192,48,3.1832298136645965,1610,2048,por_presa,True
Nc=Np*0.5,0.5,8192,49,3.0268582136164897,1601,2048,por_presa,True
Nc=Np*0.5,0.5,8192,50,3.0983810709838107,1606,2048,por_presa,True
Nc=Np*0.5,0.5,8192,51,3.004318322023442,1621,2048,por_presa,True
Nc=Np*0.5,0.5,8192,52,2.9058380414312617,1593,2048,por_presa,True
Nc=Np*0.5,0.5,8192,53,2.9847839318320144,1643,2048,por_presa,True
Nc=Np*0.5,0.5,8192,54,2.933617539585871,1642,2048,por_presa,True
Nc=Np*0.5,0.5,8192,55,3.0902394106813995,1629,2048,por_presa,True
Nc=Np*0.5,0.5,8192,56,3.1747992588017295,1619,2048,por_presa,True
Nc=Np*0.5,0.5,8192,57,3.1936685288640594,1611,2048,por_presa,True
Nc=Np*0.5,0.5,8192,58,3.192093885114268,1619,2048,por_presa,True
Nc=Np*0.5,0.5,8192,59,3.1035520770620106,1661,2048,por_presa,True
Nc=Np*0.5,0.5,8192,60,3.0354141656662663,1666,2048,por_presa,True
Nc=Np*0.5,0.5,8192,61,2.8947368421052633,1596,2048,por_presa,True
Nc=Np*0.5,0.5,8192,62,2.9400611620795107,1635,2048,por_presa,True
Nc=Np*0.5,0.5,8192,63,2.949275362318841,1656,2048,por_presa,True
Nc=Np*0.5,0.5,8192,64,3.0763125763125765,1638,2048,por_presa,True
Nc=Np*0.5,0.5,8192,65,3.0287813839559092,1633,2048,por_presa,True
Nc=Np*0.5,0.5,8192,66,2.8092909535452324,1636,2048,por_presa,True
Nc=Np*0.5,0.5,8192,67,2.8718730933496035,1639,2048,por_presa,True
Nc=Np*0.5,0.5,8192,68,3.0786377708978327,1615,2048,por_presa,True
Nc=Np*0.5,0.5,8192,69,2.951923076923077,1664,2048,por_presa,True
Nc=Np*0.5,0.5,8192,70,3.1248454882571077,1618,2048,por_presa,True
Nc=Np*0.5,0.5,8192,71,2.977132262051916,1618,2048,por_presa,True
Nc=Np*0.5,0.5,8192,72,3.0533088235294117,1632,2048,por_presa,True
Nc=Np*0.5,0.5,8192,73,2.9103831891223733,1618,2048,por_presa,True
Nc=Np*0.5,0.5,8192,74,3.0972877358490565,1696,2048,por_presa,True
Nc=Np*0.5,0.5,8192,75,3.0406153846153847,1625,2048,por_presa,True
Nc=Np*0.5,0.5,8192,76,2.9876007439553627,1613,2048,por_presa,True
Nc=Np*0.5,0.5,8192,77,2.932741116751269,1576,2048,por_presa,True
Nc=Np*0.5,0.5,8192,78,2.996869129618034,1597,2048,por_presa,True
Nc=Np*0.5,0.5,8192,79,2.99636803874092,1652,2048,por_presa,True
Nc=Np*0.5,0.5,8192,80,3.185434516523868,1634,2048,por_presa,True
Nc=Np*0.5,0.5,8192,81,2.87546468401487,1614,2048,por_presa,True
Nc=Np*0.5,0.5,8192,82,3.051948051948052,1617,2048,por_presa,True
Nc=Np*0.5,0.5,8192,83,2.8815628815628815,1638,2048,por_presa,True
Nc=Np*0.5,0.5,8192,84,2.9969733656174333,1652,2048,por_presa,True
Nc=Np*0.5,0.5,8192,85,2.9489281210592684,1586,2048,por_presa,True
Nc=Np*0.5,0.5,8192,86,2.907049282595134,1603,2048,por_presa,True
Nc=Np*0.5,0.5,8192,87,3.152819890842935,1649,2048,por_presa,True
Nc=Np*0.5,0.5,8192,88,3.007845503922752,1657,2048,por_presa,True
Nc=Np*0.5,0.5,8192,89,3.0601127113337507,1597,2048,por_presa,True
Nc=Np*0.5,0.5,8192,90,2.9206833435021355,1639,2048,por_presa,True
Nc=Np*0.5,0.5,8192,91,2.9452395768512756,1607,2048,por_presa,True
Nc=Np*0.5,0.5,8192,92,3.0355361596009973,1604,2048,por_presa,True
Nc=Np*0.5,0.5,8192,93,3.0446756425948593,1634,2048,por_presa,True
Nc=Np*0.5,0.5,8192,94,3.0056639395846445,1589,2048,por_presa,True
Nc=Np*0.5,0.5,8192,95,2.979076923076923,1625,2048,por_presa,True
Nc=Np*0.5,0.5,8192,96,3.010691823899371,1590,2048,por_presa,True
Nc=Np*0.5,0.5,8192,97,2.9178082191780823,1606,2048,por_presa,True
Nc=Np*0.5,0.5,8192,98,2.997452229299363,1570,2048,por_presa,True
Nc=Np*0.5,0.5,8192,99,2.932762836185819,1636,2048,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,0,2.603139013452915,892,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,1,2.7156756756756755,925,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,2,2.713953488372093,860,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,3,2.8942528735632185,870,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,4,2.795966785290629,843,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,5,2.7966480446927373,895,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,6,2.49438202247191,890,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,7,2.701388888888889,864,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,8,2.787325456498389,931,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,9,2.816959669079628,967,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,10,2.783050847457627,885,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,11,2.576923076923077,858,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,12,2.6942604856512142,906,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,13,2.9143798024149286,911,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,14,2.6096385542168674,830,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,15,2.649610678531702,899,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,16,2.7874015748031495,889,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,17,2.5380313199105147,894,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,18,2.65097588978186,871,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,19,2.8272425249169437,903,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,20,2.751357220412595,921,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,21,2.6647331786542923,862,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,22,2.9129464285714284,896,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,23,2.515826494724502,853,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,24,2.850896860986547,892,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,25,2.7119914346895073,934,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,26,2.5981308411214954,856,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,27,2.708240534521158,898,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,28,2.8046218487394956,952,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,29,2.7837837837837838,888,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,30,2.6670416197975255,889,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,31,2.6546840958605666,918,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,32,2.844110854503464,866,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,33,2.7101616628175518,866,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,34,2.513729977116705,874,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,35,2.7827050997782705,902,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,36,2.8739224137931036,928,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,37,2.699124726477024,914,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,38,2.8941176470588235,850,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,39,2.7156970362239297,911,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,40,2.7857142857142856,924,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,41,2.7730646871686107,943,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,42,2.626794258373206,836,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,43,2.7419354838709675,961,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,44,2.8100961538461537,832,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,45,2.5238623751387346,901,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,46,2.8322649572649574,936,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,47,2.6116504854368934,927,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,48,2.622767857142857,896,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,49,2.549342105263158,912,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,50,2.82,900,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,51,2.6140350877192984,855,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,52,2.8163493840985443,893,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,53,2.673446327683616,885,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,54,2.534078212290503,895,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,55,2.862144420131291,914,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,56,2.744908896034298,933,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,57,2.755700325732899,921,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,58,2.4716106604866743,863,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,59,2.7844444444444445,900,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,60,2.8234064785788924,957,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,61,2.9132882882882885,888,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,62,2.6803900325027086,923,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,63,2.525515743756786,921,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,64,2.8446088794926006,946,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,65,2.708803611738149,886,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,66,2.8400435255712733,919,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,67,2.6359447004608296,868,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,68,2.8098663926002057,973,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,69,2.7497291440953413,923,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,70,2.712719298245614,912,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,71,2.8406417112299467,935,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,72,2.8100686498855834,874,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,73,2.701541850220264,908,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,74,2.762443438914027,884,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,75,2.72787610619469,904,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,76,2.6626373626373625,910,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,77,2.738479262672811,868,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,78,2.5907590759075907,909,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,79,2.4741573033707867,890,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,80,2.7362869198312234,948,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,81,2.8031674208144794,884,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,82,2.798523206751055,948,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,83,2.9914529914529915,936,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,84,2.7555309734513274,904,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,85,2.794318181818182,880,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,86,2.6293302540415704,866,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,87,2.7611241217798597,854,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,88,2.698051948051948,924,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,89,2.8057395143487858,906,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,90,2.7859531772575252,897,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,91,2.8063806380638066,909,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,92,2.472413793103448,870,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,93,2.763326226012793,938,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,94,2.541120381406436,839,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,95,2.7278617710583153,926,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,96,2.5896017699115044,904,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,97,2.867986798679868,909,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,98,2.7305045871559632,872,1638,por_presa,True
Nc=Np*0.5,0.5999755859375,9830,99,2.905829596412556,892,1638,por_presa,True
Nc=Np*0.5,0.699951171875,11468,0,2.271356783919598,398,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,1,2.224056603773585,424,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,2,2.149870801033592,387,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,3,2.24330900243309,411,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,4,2.211494252873563,435,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,5,2.1319261213720315,379,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,6,2.1215880893300247,403,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,7,2.1809744779582365,431,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,8,2.2125,400,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,9,2.386138613861386,404,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,10,2.2908653846153846,416,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,11,2.234042553191489,376,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,12,2.136871508379888,358,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,13,2.187648456057007,421,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,14,2.297674418604651,430,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,15,2.1662763466042154,427,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,16,2.148051948051948,385,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,17,2.312354312354312,429,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,18,2.2289719626168223,428,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,19,1.9907621247113163,433,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,20,2.059620596205962,369,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,21,2.1790281329923276,391,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,22,2.0803108808290154,386,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,23,2.1152815013404824,373,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,24,2.180628272251309,382,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,25,2.179746835443038,395,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,26,2.1973333333333334,375,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,27,2.356589147286822,387,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,28,2.1354166666666665,384,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,29,2.0829145728643215,398,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,30,2.191646191646192,407,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,31,2.024330900243309,411,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,32,2.2063106796116503,412,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,33,2.453883495145631,412,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,34,2.029177718832891,377,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,35,2.026595744680851,376,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,36,2.2063882063882065,407,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,37,2.2020460358056266,391,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,38,2.1575342465753424,438,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,39,2.256926952141058,397,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,40,2.1259259259259258,405,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,41,2.3012345679012345,405,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,42,2.2186666666666666,375,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,43,2.148241206030151,398,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,44,2.171912832929782,413,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,45,2.4977477477477477,444,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,46,2.0269607843137254,408,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,47,2.193548387096774,403,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,48,2.110810810810811,370,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,49,2.1070496083550916,383,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,50,1.9717223650385605,389,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,51,2.2216748768472905,406,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,52,2.1526315789473682,380,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,53,2.1215880893300247,403,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,54,2.1173333333333333,375,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,55,2.118387909319899,397,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,56,2.1188630490956073,387,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,57,2.096244131455399,426,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,58,2.2517482517482517,429,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,59,2.1182266009852215,406,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,60,2.33,400,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,61,2.093994778067885,383,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,62,2.142517814726841,421,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,63,2.1237864077669903,412,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,64,2.0906976744186045,430,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,65,2.0974358974358975,390,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,66,2.198966408268734,387,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,67,2.0775,400,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,68,2.14214463840399,401,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,69,2.2541176470588233,425,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,70,2.2655086848635237,403,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,71,2.2302158273381294,417,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,72,2.26980198019802,404,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,73,2.1479591836734695,392,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,74,2.2095490716180373,377,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,75,1.9424657534246574,365,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,76,2.0971867007672635,391,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,77,2.012690355329949,394,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,78,2.290556900726392,413,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,79,2.1825,400,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,80,2.1853658536585368,410,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,81,2.1666666666666665,390,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,82,2.2481927710843372,415,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,83,2.288135593220339,413,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,84,2.223529411764706,425,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,85,2.1262135922330097,412,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,86,2.272511848341232,422,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,87,2.119700748129676,401,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,88,2.157142857142857,420,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,89,2.276923076923077,390,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,90,2.296875,384,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,91,2.0966183574879227,414,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,92,2.272277227722772,404,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,93,2.175,400,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,94,2.2324929971988796,357,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,95,2.2488584474885847,438,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,96,2.2879177377892033,389,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,97,2.218045112781955,399,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,98,2.093198992443325,397,1229,por_presa,True
Nc=Np*0.5,0.699951171875,11468,99,2.2617283950617284,405,1229,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,0,1.711111111111111,135,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,1,1.766990291262136,103,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,2,1.5538461538461539,130,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,3,1.7741935483870968,155,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,4,1.54,150,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,5,1.8231292517006803,147,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,6,1.7397260273972603,146,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,7,1.5284552845528456,123,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,8,1.648,125,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,9,1.7142857142857142,126,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,10,1.6722689075630253,119,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,11,1.7971014492753623,138,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,12,1.7355371900826446,121,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,13,1.6428571428571428,126,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,14,1.6830985915492958,142,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,15,1.4473684210526316,114,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,16,1.6028368794326242,141,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,17,1.6333333333333333,150,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,18,1.7967479674796747,123,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,19,1.5486111111111112,144,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,20,1.5746268656716418,134,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,21,1.553030303030303,132,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,22,1.6832298136645962,161,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,23,1.7973856209150327,153,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,24,1.6102941176470589,136,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,25,1.7105263157894737,114,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,26,1.5528455284552845,123,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,27,1.6456692913385826,127,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,28,1.6335403726708075,161,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,29,1.7142857142857142,154,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,30,1.8108108108108107,148,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,31,1.6524822695035462,141,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,32,1.6770186335403727,161,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,33,1.6,135,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,34,1.5606060606060606,132,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,35,1.5905511811023623,127,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,36,1.7,120,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,37,1.5639097744360901,133,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,38,1.5952380952380953,126,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,39,1.5533333333333332,150,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,40,1.6614173228346456,127,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,41,1.6417910447761195,134,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,42,1.5583333333333333,120,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,43,1.744360902255639,133,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,44,1.8355263157894737,152,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,45,1.5683453237410072,139,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,46,1.6296296296296295,135,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,47,1.7533333333333334,150,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,48,1.584,125,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,49,1.7985611510791366,139,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,50,1.6923076923076923,143,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,51,1.474074074074074,135,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,52,1.6153846153846154,143,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,53,1.56875,160,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,54,1.670807453416149,161,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,55,1.640625,128,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,56,1.6933333333333334,150,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,57,1.6814814814814816,135,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,58,1.81875,160,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,59,1.7105263157894737,152,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,60,1.704,125,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,61,1.5177304964539007,141,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,62,1.6506849315068493,146,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,63,1.5925925925925926,135,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,64,1.5928571428571427,140,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,65,1.5084745762711864,118,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,66,1.7933333333333332,150,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,67,1.5538461538461539,130,819,por_presa,True
Nc=Np*0.5,0.79998779296875,13107,68,2.022727272727273,132,819,por_presa,True
