run,steps,seed
281,1,922573505
268,7,922573492
283,1,922573507
274,4,922573498
280,3,922573504
270,8,922573494
278,4,922573502
276,5,922573500
241,21,922573465
286,2,922573510
284,3,922573508
282,5,922573506
290,2,922573514
292,1,922573516
285,3,922573509
288,3,922573512
287,4,922573511
291,3,922573515
289,4,922573513
277,9,922573501
275,9,922573499
293,2,922573517
295,2,922573519
296,2,922573520
299,2,922573523
297,3,922573521
279,9,922573503
305,3,922573529
308,1,922573532
309,1,922573533
298,6,922573522
310,1,922573534
304,4,922573528
311,1,922573535
294,7,922573518
303,5,922573527
314,1,922573538
301,6,922573525
316,1,922573540
300,7,922573524
317,1,922573541
306,7,922573530
307,7,922573531
320,1,922573544
322,2,922573546
325,1,922573549
321,3,922573545
313,5,922573537
312,7,922573536
324,3,922573548
318,4,922573542
315,6,922573539
319,5,922573543
327,3,922573551
332,1,922573556
323,5,922573547
302,14,922573526
328,5,922573552
333,3,922573557
329,5,922573553
326,7,922573550
330,5,922573554
331,4,922573555
339,1,922573563
344,2,922573568
338,4,922573562
335,5,922573559
342,5,922573566
343,4,922573567
348,1,922573572
337,7,922573561
349,1,922573573
341,5,922573565
346,4,922573570
350,1,922573574
353,1,922573577
347,4,922573571
340,7,922573564
345,6,922573569
354,1,922573578
352,2,922573576
359,3,922573583
351,5,922573575
355,4,922573579
356,5,922573580
358,5,922573582
357,5,922573581
363,5,922573587
367,1,922573591
365,3,922573589
370,1,922573594
364,4,922573588
369,3,922573593
373,1,922573597
336,19,922573560
334,17,922573558
368,4,922573592
366,6,922573590
361,9,922573585
374,5,922573598
372,6,922573596
376,3,922573600
371,7,922573595
375,6,922573599
378,7,922573602
360,17,922573584
380,5,922573604
377,8,922573601
383,4,922573607
389,1,922573613
384,5,922573608
379,8,922573603
382,6,922573606
388,2,922573612
385,6,922573609
390,3,922573614
391,3,922573615
386,6,922573610
394,3,922573618
398,1,922573622
396,3,922573620
397,3,922573621
362,20,922573586
399,2,922573623
404,1,922573628
401,2,922573625
400,3,922573624
405,1,922573629
395,7,922573619
406,2,922573630
403,4,922573627
410,2,922573634
392,7,922573616
393,6,922573617
381,14,922573605
402,5,922573626
416,2,922573640
414,2,922573638
407,5,922573631
409,6,922573633
418,3,922573642
387,14,922573611
423,1,922573647
417,4,922573641
413,6,922573637
411,7,922573635
412,7,922573636
419,3,922573643
415,6,922573639
422,4,922573646
408,9,922573632
425,2,922573649
431,1,922573655
426,3,922573650
421,6,922573645
436,1,922573660
430,3,922573654
433,3,922573657
429,5,922573653
437,2,922573661
424,7,922573648
435,4,922573659
441,2,922573665
432,6,922573656
440,2,922573664
427,8,922573651
443,2,922573667
446,1,922573670
447,2,922573671
442,4,922573666
438,6,922573662
451,1,922573675
420,15,922573644
452,1,922573676
444,4,922573668
428,11,922573652
450,3,922573674
439,7,922573663
455,1,922573679
445,6,922573669
458,1,922573682
434,13,922573658
456,4,922573680
462,2,922573686
457,4,922573681
460,4,922573684
461,4,922573685
448,9,922573672
463,4,922573687
449,10,922573673
467,1,922573691
459,5,922573683
465,3,922573689
464,4,922573688
470,2,922573694
453,9,922573677
472,2,922573696
466,4,922573690
474,2,922573698
473,2,922573697
454,10,922573678
475,2,922573699
476,3,922573700
471,5,922573695
478,3,922573702
481,2,922573705
477,4,922573701
479,4,922573703
488,1,922573712
484,3,922573708
482,5,922573706
491,1,922573715
480,5,922573704
468,7,922573692
483,6,922573707
495,1,922573719
490,3,922573714
487,5,922573711
469,12,922573693
489,5,922573713
486,7,922573710
496,3,922573720
498,2,922573722
501,1,922573725
494,4,922573718
502,1,922573726
485,8,922573709
500,2,922573724
497,3,922573721
499,3,922573723
510,1,922573734
503,3,922573727
511,2,922573735
506,3,922573730
512,2,922573736
492,7,922573716
508,3,922573732
515,1,922573739
493,8,922573717
505,4,922573729
513,3,922573737
519,1,922573743
516,2,922573740
518,2,922573742
507,7,922573731
522,1,922573746
514,5,922573738
504,7,922573728
524,2,922573748
509,7,922573733
528,1,922573752
517,4,922573741
521,3,922573745
525,4,922573749
526,5,922573750
527,4,922573751
530,3,922573754
536,1,922573760
535,3,922573759
523,6,922573747
520,9,922573744
529,6,922573753
533,5,922573757
534,6,922573758
541,2,922573765
538,3,922573762
545,1,922573769
547,2,922573771
544,3,922573768
531,7,922573755
540,6,922573764
543,3,922573767
539,6,922573763
542,5,922573766
532,9,922573756
546,4,922573770
548,4,922573772
551,2,922573775
552,2,922573776
537,8,922573761
556,2,922573780
559,2,922573783
558,3,922573782
550,5,922573774
557,4,922573781
555,5,922573779
553,7,922573777
567,1,922573791
566,2,922573790
560,6,922573784
563,5,922573787
549,11,922573773
554,7,922573778
573,1,922573797
568,4,922573792
571,3,922573795
564,7,922573788
565,7,922573789
572,5,922573796
570,6,922573794
569,7,922573793
577,4,922573801
583,2,922573807
575,6,922573799
579,5,922573803
585,1,922573809
580,6,922573804
581,5,922573805
576,7,922573800
586,2,922573810
584,3,922573808
574,10,922573798
587,3,922573811
592,1,922573816
590,2,922573814
594,1,922573818
582,6,922573806
588,4,922573812
578,9,922573802
593,1,922573817
598,1,922573822
595,3,922573819
597,2,922573821
561,20,922573785
602,1,922573826
591,3,922573815
600,3,922573824
607,1,922573831
601,3,922573825
603,3,922573827
606,2,922573830
605,3,922573829
562,23,922573786
610,1,922573834
612,1,922573836
599,6,922573823
604,5,922573828
614,1,922573838
589,9,922573813
608,4,922573832
616,1,922573840
621,1,922573845
609,5,922573833
623,1,922573847
624,1,922573848
622,2,922573846
611,6,922573835
619,4,922573843
620,4,922573844
613,6,922573837
630,1,922573854
627,2,922573851
631,1,922573855
596,11,922573820
632,2,922573856
617,8,922573841
634,1,922573858
626,5,922573850
615,8,922573839
618,10,922573842
640,2,922573864
633,4,922573857
637,3,922573861
636,4,922573860
638,4,922573862
635,6,922573859
642,2,922573866
643,2,922573867
629,7,922573853
646,1,922573870
628,8,922573852
644,3,922573868
645,4,922573869
650,2,922573874
649,3,922573873
647,4,922573871
641,8,922573865
654,3,922573878
651,4,922573875
660,1,922573884
625,15,922573849
653,8,922573877
659,4,922573883
657,6,922573881
658,4,922573882
666,1,922573890
661,5,922573885
648,12,922573872
652,10,922573876
665,3,922573889
668,2,922573892
655,12,922573879
669,3,922573893
670,4,922573894
664,6,922573888
676,1,922573900
677,1,922573901
674,3,922573898
662,12,922573886
675,3,922573899
672,6,922573896
671,6,922573895
680,1,922573904
667,8,922573891
673,6,922573897
679,3,922573903
678,3,922573902
684,2,922573908
683,3,922573907
663,16,922573887
686,3,922573910
681,5,922573905
682,5,922573906
656,21,922573880
687,5,922573911
685,5,922573909
690,4,922573914
689,5,922573913
691,4,922573915
688,6,922573912
698,2,922573922
699,2,922573923
695,4,922573919
701,2,922573925
692,6,922573916
694,5,922573918
700,3,922573924
697,4,922573921
703,2,922573927
693,7,922573917
702,3,922573926
706,3,922573930
707,3,922573931
712,3,922573936
711,4,922573935
708,5,922573932
704,6,922573928
710,5,922573934
705,5,922573929
716,1,922573940
714,2,922573938
721,1,922573945
718,3,922573942
720,3,922573944
722,3,922573946
709,10,922573933
725,2,922573949
727,1,922573951
717,5,922573941
713,9,922573937
715,8,922573939
724,4,922573948
726,3,922573950
719,5,922573943
731,3,922573955
730,5,922573954
728,5,922573952
735,4,922573959
736,4,922573960
732,6,922573956
729,7,922573953
733,7,922573957
738,3,922573962
734,7,922573958
723,13,922573947
737,7,922573961
741,4,922573965
743,3,922573967
739,6,922573963
742,5,922573966
752,1,922573976
744,5,922573968
749,3,922573973
740,8,922573964
751,5,922573975
750,5,922573974
747,7,922573971
753,4,922573977
745,9,922573969
746,7,922573970
696,28,922573920
756,3,922573980
754,4,922573978
761,1,922573985
760,2,922573984
759,3,922573983
755,5,922573979
769,1,922573993
764,4,922573988
762,4,922573986
766,3,922573990
767,4,922573991
771,2,922573995
763,5,922573987
770,2,922573994
757,10,922573981
768,6,922573992
774,1,922573998
776,1,922574000
773,4,922573997
772,4,922573996
765,8,922573989
758,12,922573982
748,19,922573972
785,1,922574009
784,2,922574008
775,6,922573999
777,5,922574001
787,2,922574011
779,7,922574003
781,6,922574005
791,1,922574015
790,2,922574014
788,4,922574012
778,9,922574002
793,2,922574017
792,3,922574016
795,2,922574019
786,8,922574010
799,2,922574023
797,3,922574021
789,8,922574013
800,2,922574024
639,81,922573863
801,2,922574025
802,3,922574026
794,7,922574018
780,17,922574004
805,2,922574029
796,6,922574020
804,4,922574028
809,2,922574033
798,9,922574022
803,6,922574027
814,1,922574038
812,3,922574036
813,2,922574037
808,5,922574032
782,18,922574006
806,8,922574030
815,2,922574039
817,2,922574041
807,7,922574031
783,19,922574007
810,6,922574034
820,2,922574044
825,1,922574049
811,6,922574035
818,4,922574042
816,4,922574040
823,2,922574047
822,4,922574046
824,4,922574048
827,4,922574051
828,4,922574052
833,3,922574057
834,1,922574058
819,6,922574043
829,4,922574053
821,6,922574045
832,4,922574056
826,6,922574050
830,5,922574054
839,2,922574063
835,5,922574059
841,3,922574065
847,1,922574071
842,4,922574066
840,5,922574064
843,4,922574067
837,5,922574061
831,9,922574055
838,6,922574062
845,4,922574069
853,1,922574077
836,7,922574060
849,2,922574073
850,2,922574074
852,2,922574076
857,1,922574081
844,6,922574068
854,3,922574078
851,4,922574075
859,2,922574083
846,7,922574070
863,2,922574087
860,3,922574084
865,1,922574089
858,3,922574082
866,1,922574090
867,1,922574091
855,4,922574079
868,1,922574092
856,6,922574080
870,2,922574094
862,4,922574086
848,8,922574072
864,4,922574088
875,1,922574099
879,1,922574103
869,4,922574093
872,3,922574096
876,2,922574100
881,1,922574105
871,4,922574095
887,1,922574111
885,2,922574109
886,2,922574110
883,3,922574107
873,6,922574097
877,6,922574101
884,4,922574108
880,4,922574104
888,2,922574112
891,1,922574115
874,7,922574098
861,10,922574085
893,1,922574117
889,3,922574113
897,1,922574121
898,1,922574122
894,2,922574118
890,3,922574114
902,1,922574126
878,8,922574102
882,8,922574106
892,5,922574116
896,4,922574120
895,5,922574119
900,4,922574124
906,2,922574130
904,3,922574128
909,1,922574133
910,1,922574134
899,5,922574123
903,4,922574127
911,1,922574135
908,2,922574132
918,1,922574142
901,5,922574125
907,4,922574131
905,6,922574129
912,3,922574136
919,2,922574143
914,3,922574138
917,3,922574141
922,2,922574146
916,4,922574140
928,1,922574152
921,4,922574145
920,5,922574144
930,2,922574154
927,3,922574151
913,8,922574137
915,6,922574139
925,5,922574149
924,4,922574148
934,1,922574158
931,3,922574155
933,1,922574157
935,2,922574159
940,1,922574164
926,6,922574150
941,1,922574165
944,1,922574168
942,2,922574166
929,7,922574153
936,3,922574160
946,1,922574170
932,4,922574156
947,1,922574171
951,1,922574175
952,1,922574176
938,4,922574162
949,2,922574173
955,1,922574179
943,5,922574167
954,2,922574178
956,2,922574180
937,7,922574161
950,5,922574174
960,2,922574184
945,7,922574169
957,3,922574181
948,6,922574172
958,4,922574182
959,5,922574183
968,1,922574192
961,4,922574185
964,3,922574188
966,3,922574190
962,5,922574186
953,10,922574177
972,1,922574196
965,5,922574189
971,2,922574195
977,1,922574201
967,5,922574191
939,16,922574163
963,9,922574187
970,4,922574194
976,3,922574200
980,1,922574204
978,3,922574202
974,4,922574198
969,7,922574193
984,3,922574208
986,2,922574210
988,2,922574212
973,8,922574197
987,3,922574211
991,1,922574215
985,4,922574209
981,6,922574205
982,9,922574206
979,9,922574203
993,4,922574217
996,3,922574220
975,12,922574199
999,1,922574223
989,7,922574213
994,6,922574218
990,6,922574214
998,3,922574222
1000,3,922574224
992,8,922574216
997,6,922574221
995,8,922574219
983,15,922574207
923,53,922574147
