run,steps,seed
851,5,982927084
855,4,982927088
857,3,982927090
856,4,982927089
860,3,982927093
854,5,982927087
863,2,982927096
859,6,982927092
866,4,982927099
864,5,982927097
852,9,982927085
848,12,982927081
862,6,982927095
861,6,982927094
865,3,982927098
867,5,982927100
878,1,982927111
877,1,982927110
876,2,982927109
832,16,982927065
880,1,982927113
872,4,982927105
873,4,982927106
871,5,982927104
881,1,982927114
879,2,982927112
882,1,982927115
885,1,982927118
868,8,982927101
875,4,982927108
886,1,982927119
874,6,982927107
889,2,982927122
869,8,982927102
895,1,982927128
892,3,982927125
894,2,982927127
888,4,982927121
896,2,982927129
890,4,982927123
884,7,982927117
897,4,982927130
898,4,982927131
902,2,982927135
893,7,982927126
899,4,982927132
891,8,982927124
903,2,982927136
907,1,982927140
870,14,982927103
909,1,982927142
901,6,982927134
912,1,982927145
900,7,982927133
911,2,982927144
908,3,982927141
914,1,982927147
910,3,982927143
915,1,982927148
918,1,982927151
917,2,982927150
919,2,982927152
913,4,982927146
906,7,982927139
887,14,982927120
905,7,982927138
904,8,982927137
921,3,982927154
920,4,982927153
923,3,982927156
924,4,982927157
933,1,982927166
925,5,982927158
926,5,982927159
916,8,982927149
931,4,982927164
935,1,982927168
937,1,982927170
929,7,982927162
922,9,982927155
934,3,982927167
936,3,982927169
932,6,982927165
927,8,982927160
930,7,982927163
939,3,982927172
938,4,982927171
944,3,982927177
942,4,982927175
928,10,982927161
940,5,982927173
948,4,982927181
947,5,982927180
945,5,982927178
943,6,982927176
946,5,982927179
951,3,982927184
949,5,982927182
950,4,982927183
952,4,982927185
954,3,982927187
959,2,982927192
960,2,982927193
883,28,982927116
958,4,982927191
956,5,982927189
965,2,982927198
966,2,982927199
953,7,982927186
961,4,982927194
969,1,982927202
970,1,982927203
967,3,982927200
964,5,982927197
957,8,982927190
971,2,982927204
955,9,982927188
976,1,982927209
962,7,982927195
968,5,982927201
972,4,982927205
974,3,982927207
963,8,982927196
978,3,982927211
973,5,982927206
984,1,982927217
975,4,982927208
977,4,982927210
983,2,982927216
941,18,982927174
980,4,982927213
979,5,982927212
989,2,982927222
981,5,982927214
992,2,982927225
991,3,982927224
985,5,982927218
990,4,982927223
987,5,982927220
994,3,982927227
995,3,982927228
993,4,982927226
1000,1,982927233
997,2,982927230
986,6,982927219
982,7,982927215
988,8,982927221
999,5,982927232
996,15,982927229
998,13,982927231
