run,steps,seed
180,9,919974404
182,8,919974406
186,4,919974410
185,6,919974409
194,1,919974418
191,4,919974415
189,7,919974413
192,5,919974416
195,3,919974419
193,5,919974417
190,6,919974414
198,3,919974422
201,3,919974425
197,5,919974421
160,26,919974384
162,28,919974386
200,4,919974424
202,5,919974426
199,5,919974423
203,5,919974427
210,2,919974434
207,4,919974431
211,3,919974435
196,11,919974420
204,6,919974428
205,6,919974429
208,6,919974432
216,2,919974440
213,5,919974437
217,3,919974441
219,2,919974443
215,4,919974439
218,4,919974442
220,3,919974444
209,9,919974433
212,8,919974436
206,11,919974430
223,4,919974447
124,64,919974348
214,10,919974438
221,7,919974445
222,7,919974446
227,5,919974451
225,6,919974449
231,2,919974455
226,7,919974450
234,1,919974458
229,6,919974453
238,2,919974462
235,5,919974459
224,13,919974448
236,6,919974460
237,6,919974461
240,4,919974464
232,8,919974456
230,12,919974454
241,9,919974465
246,5,919974470
243,8,919974467
245,8,919974469
244,8,919974468
168,59,919974392
247,8,919974471
248,7,919974472
254,1,919974478
256,2,919974480
250,8,919974474
253,6,919974477
251,8,919974475
233,17,919974457
257,5,919974481
252,7,919974476
262,2,919974486
258,6,919974482
249,14,919974473
261,6,919974485
267,2,919974491
264,6,919974488
259,10,919974483
242,23,919974466
265,6,919974489
266,7,919974490
263,8,919974487
268,5,919974492
273,4,919974497
270,5,919974494
272,6,919974496
274,5,919974498
260,16,919974484
278,4,919974502
275,7,919974499
277,5,919974501
276,8,919974500
280,4,919974504
279,6,919974503
283,3,919974507
286,2,919974510
284,3,919974508
281,8,919974505
269,17,919974493
290,4,919974514
287,6,919974511
288,6,919974512
285,8,919974509
291,4,919974515
289,7,919974513
296,3,919974520
282,11,919974506
297,2,919974521
294,4,919974518
299,2,919974523
295,6,919974519
228,69,919974452
300,4,919974524
303,3,919974527
298,7,919974522
301,6,919974525
271,28,919974495
292,11,919974516
305,4,919974529
304,7,919974528
306,5,919974530
307,5,919974531
313,1,919974537
308,6,919974532
302,10,919974526
315,1,919974539
239,68,919974463
311,5,919974535
255,53,919974479
309,7,919974533
293,18,919974517
316,5,919974540
323,3,919974547
317,5,919974541
321,4,919974545
310,10,919974534
319,6,919974543
314,9,919974538
318,7,919974542
322,7,919974546
328,4,919974552
326,5,919974550
325,5,919974549
327,6,919974551
335,3,919974559
324,9,919974548
333,6,919974557
330,7,919974554
329,8,919974553
332,7,919974556
338,3,919974562
336,7,919974560
342,3,919974566
341,4,919974565
334,10,919974558
345,3,919974569
343,5,919974567
320,19,919974544
312,25,919974536
339,9,919974563
331,10,919974555
346,5,919974570
344,8,919974568
351,4,919974575
352,5,919974576
355,3,919974579
353,4,919974577
337,15,919974561
358,1,919974582
349,8,919974573
360,3,919974584
357,4,919974581
347,11,919974571
359,5,919974583
363,3,919974587
356,8,919974580
362,5,919974586
348,14,919974572
364,4,919974588
365,4,919974589
366,5,919974590
367,5,919974591
368,5,919974592
372,3,919974596
361,9,919974585
375,1,919974599
377,1,919974601
370,5,919974594
373,6,919974597
374,6,919974598
376,7,919974600
380,6,919974604
382,4,919974606
381,7,919974605
369,14,919974593
388,1,919974612
379,9,919974603
384,5,919974608
385,5,919974609
383,10,919974607
386,6,919974610
390,5,919974614
391,5,919974615
389,7,919974613
387,10,919974611
393,6,919974617
394,6,919974618
398,3,919974622
395,7,919974619
396,6,919974620
399,5,919974623
397,8,919974621
402,4,919974626
354,25,919974578
392,16,919974616
371,35,919974595
378,25,919974602
405,4,919974629
400,8,919974624
403,6,919974627
410,1,919974634
401,9,919974625
407,5,919974631
404,6,919974628
408,6,919974632
340,54,919974564
412,5,919974636
413,5,919974637
411,6,919974635
414,5,919974638
416,4,919974640
423,1,919974647
409,9,919974633
415,6,919974639
417,6,919974641
426,5,919974650
425,6,919974649
419,7,919974643
420,8,919974644
406,18,919974630
350,56,919974574
424,8,919974648
433,1,919974657
421,12,919974645
418,12,919974642
436,2,919974660
432,5,919974656
431,7,919974655
429,7,919974653
435,6,919974659
430,10,919974654
427,15,919974651
438,6,919974662
443,2,919974667
437,7,919974661
442,5,919974666
440,6,919974664
444,4,919974668
447,3,919974671
439,9,919974663
441,8,919974665
446,5,919974670
448,5,919974672
450,4,919974674
428,17,919974652
451,5,919974675
453,4,919974677
445,8,919974669
456,2,919974680
449,7,919974673
461,1,919974685
457,3,919974681
455,4,919974679
460,2,919974684
454,5,919974678
452,7,919974676
434,16,919974658
465,3,919974689
458,6,919974682
469,5,919974693
471,3,919974695
468,5,919974692
463,8,919974687
422,29,919974646
464,9,919974688
472,4,919974696
459,11,919974683
462,9,919974686
474,3,919974698
475,3,919974699
477,3,919974701
473,5,919974697
476,5,919974700
485,2,919974709
478,5,919974702
482,3,919974706
481,5,919974705
470,11,919974694
486,5,919974710
491,2,919974715
490,4,919974714
487,7,919974711
488,7,919974712
484,10,919974708
483,10,919974707
493,4,919974717
489,7,919974713
479,14,919974703
494,4,919974718
496,3,919974720
495,4,919974719
467,20,919974691
499,3,919974723
498,3,919974722
492,8,919974716
503,2,919974727
505,1,919974729
500,6,919974724
502,5,919974726
508,4,919974732
497,9,919974721
507,5,919974731
506,7,919974730
510,9,919974734
513,6,919974737
514,6,919974738
509,11,919974733
515,6,919974739
480,29,919974704
512,9,919974736
511,9,919974735
521,3,919974745
501
