run,steps,seed
153,2,982627386
152,5,982627385
141,11,982627374
118,20,982627351
150,7,982627383
156,4,982627389
143,11,982627376
151,7,982627384
80,48,982627313
162,1,982627395
159,4,982627392
114,26,982627347
167,2,982627400
157,7,982627390
168,2,982627401
171,2,982627404
154,11,982627387
174,1,982627407
166,7,982627399
172,3,982627405
161,9,982627394
164,9,982627397
170,6,982627403
169,6,982627402
180,1,982627413
182,1,982627415
176,6,982627409
177,5,982627410
158,17,982627391
175,7,982627408
173,10,982627406
181,6,982627414
179,8,982627412
189,1,982627422
178,5,982627411
183,5,982627416
163,16,982627396
186,4,982627419
185,5,982627418
184,7,982627417
193,4,982627426
195,4,982627428
187,8,982627420
194,3,982627427
191,5,982627424
198,3,982627431
197,4,982627430
202,3,982627435
190,9,982627423
196,6,982627429
192,8,982627425
204,2,982627437
200,6,982627433
205,4,982627438
199,6,982627432
208,4,982627441
209,5,982627442
206,7,982627439
203,6,982627436
207,7,982627440
201,8,982627434
165,29,982627398
211,4,982627444
210,7,982627443
214,4,982627447
216,4,982627449
217,3,982627450
213,5,982627446
212,7,982627445
221,4,982627454
225,1,982627458
227,2,982627460
220,5,982627453
219,7,982627452
222,5,982627455
223,5,982627456
218,8,982627451
188,24,982627421
215,11,982627448
226,5,982627459
228,5,982627461
233,4,982627466
235,4,982627468
234,5,982627467
224,9,982627457
232,6,982627465
231,9,982627464
238,4,982627471
239,6,982627472
241,5,982627474
237,8,982627470
243,5,982627476
236,10,982627469
240,7,982627473
160,55,982627393
246,4,982627479
244,7,982627477
247,6,982627480
248,5,982627481
250,5,982627483
245,8,982627478
256,1,982627489
251,5,982627484
255,3,982627488
258,3,982627491
252,7,982627485
260,2,982627493
253,6,982627486
254,6,982627487
257,5,982627490
249,11,982627482
266,2,982627499
261,5,982627494
264,4,982627497
263,5,982627496
229,23,982627462
265,5,982627498
259,9,982627492
269,4,982627502
268,6,982627501
272,4,982627505
273,3,982627506
275,3,982627508
276,2,982627509
270,6,982627503
280,1,982627513
267,11,982627500
271,7,982627504
279,4,982627512
242,23,982627475
262,14,982627495
277,7,982627510
281,6,982627514
283,6,982627516
278,7,982627511
284,5,982627517
274,11,982627507
285,6,982627518
286,5,982627519
290,3,982627523
282,7,982627515
294,2,982627527
289,7,982627522
291,6,982627524
296,6,982627529
299,4,982627532
292,8,982627525
293,9,982627526
298,5,982627531
302,2,982627535
288,13,982627521
230,45,982627463
307,2,982627540
300,5,982627533
301,5,982627534
304,4,982627537
305,4,982627538
297,12,982627530
309,6,982627542
295,17,982627528
312,6,982627545
313,7,982627546
318,2,982627551
306,11,982627539
314,8,982627547
311,11,982627544
315,7,982627548
317,6,982627550
321,3,982627554
319,6,982627552
303,16,982627536
316,8,982627549
326,4,982627559
310,18,982627543
330,1,982627563
320,9,982627553
329,2,982627562
328,5,982627561
327,5,982627560
308,17,982627541
322,9,982627555
325,8,982627558
333,2,982627566
331,3,982627564
287,27,982627520
338,2,982627571
339,2,982627572
337,4,982627570
340,3,982627573
334,5,982627567
342,4,982627575
335,7,982627568
344,6,982627577
347,6,982627580
350,1,982627583
346,6,982627579
345,8,982627578
343,9,982627576
348,6,982627581
336,12,982627569
323,24,982627556
349,7,982627582
341,13,982627574
351,4,982627584
358,3,982627591
355,6,982627588
353,6,982627586
352,7,982627585
356,6,982627589
360,5,982627593
363,6,982627596
366,5,982627599
367,4,982627600
364,6,982627597
361,8,982627594
362,7,982627595
369,1,982627602
357,13,982627590
368,4,982627601
324,31,982627557
371,6,982627604
372,6,982627605
354,18,982627587
370,8,982627603
377,4,982627610
378,3,982627611
375,5,982627608
374,7,982627607
332,27,982627565
376,7,982627609
380,5,982627613
385,3,982627618
381,6,982627614
379,8,982627612
383,6,982627616
388,3,982627621
382,7,982627615
384,5,982627617
386,6,982627619
392,3,982627625
390,5,982627623
389,7,982627622
394,4,982627627
396,4,982627629
391,6,982627624
359,22,982627592
397,7,982627630
387,14,982627620
399,6,982627632
373,24,982627606
400,6,982627633
403,5,982627636
398,8,982627631
408,2,982627641
406,3,982627639
402,8,982627635
395,12,982627628
404,5,982627637
410,4,982627643
412,4,982627645
409,6,982627642
414,4,982627647
405,9,982627638
415,5,982627648
407,8,982627640
411,6,982627644
416,3,982627649
417,3,982627650
393,27,982627626
419,6,982627652
421,7,982627654
424,6,982627657
413,14,982627646
425,7,982627658
422,8,982627655
418,11,982627651
426,7,982627659
428,5,982627661
429,5,982627662
427,6,982627660
430,4,982627663
423,11,982627656
432,4,982627665
434,3,982627667
438,2,982627671
440,4,982627673
365,59,982627598
436,6,982627669
433,8,982627666
420,20,982627653
401,25,982627634
437,7,982627670
435,8,982627668
443,3,982627676
441,9,982627674
442,8,982627675
439,11,982627672
451,4,982627684
450,4,982627683
445,7,982627678
444,8,982627677
455,3,982627688
446,7,982627679
448,8,982627681
456,4,982627689
460,2,982627693
457,4,982627690
453,6,982627686
449,12,982627682
454,6,982627687
459,6,982627692
463,3,982627696
464,3,982627697
461,5,982627694
462,5,982627695
431,26,982627664
466,4,982627699
468,3,982627701
465,7,982627698
469,5,982627702
474,3,982627707
476,1,982627709
467,7,982627700
477,2,982627710
475,4,982627708
472,6,982627705
470,8,982627703
471,8,982627704
482,4,982627715
478,6,982627711
479,5,982627712
483,5,982627716
486,4,982627719
485,6,982627718
484,7,982627717
473,13,982627706
480,10,982627713
490,3,982627723
491,3,982627724
496,1,982627729
487,8,982627720
458,25,982627691
494,6,982627727
481,12,982627714
492,6,982627725
498,3,982627731
501,1,982627734
500,3,982627733
497,4,982627730
495,7,982627728
499,5,982627732
447,40,982627680
488,12,982627721
508,1,982627741
502,5,982627735
452,36,982627685
507,3,982627740
506,4,982627739
504,4,982627737
511,3,982627744
503,7,982627736
510,5,982627743
505,10,982627738
515,6,982627748
518,4,982627751
516,6,982627749
517,6,982627750
519,5,982627752
